Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
BJP,0,30000,900,HARYANA,12th Pass,0.002657201566421078,-0.0004570338190441261,-0.0001147488315450081,0.00010646902612643271
BJP,0,500000,480000,GUJARAT,Post Graduate,-0.0010715886467509777,-0.0008826182951831365,-3.288856483949562e-05,-5.278117606323358e-05
BJP,0,6900,2100,GUJARAT,8th Pass,0.0004093539393737791,-0.0008934874826862751,6.744848588404781e-06,0.00017500568875992574
DMK,3,30000,2500,TAMILNADU,Post Graduate,0.0007876253728877484,-0.0007755284967738262,-0.0002440392435418523,-0.00030929416575955365
BJP,1,440000,6200,MADHYAPRADESH,12th Pass,0.0009903017162504735,5.745145601305581e-05,-6.562814991933665e-05,-0.00010862758293804155
BJP,6,0,9300,WESTBENGAL,Post Graduate,0.0028519288965900796,0.00014269166212132366,4.72043705358366e-05,-1.5024412882162945e-05
Tipra Motha Party,0,10000,4800,TRIPURA,Post Graduate,0.0008883569412676166,-0.0008622362620384743,-6.858006882452774e-05,3.4550620515888055e-05
INC,0,170000,20000,ASSAM,Graduate Professional,0.0012447906960868955,-0.0006240021875888068,-3.969712158375779e-05,-0.0003093511568669314
INC,0,30000,8300,GUJARAT,12th Pass,-0.0007855658531041619,-3.6439573448712636e-06,-9.939582791289459e-05,-0.0001798916111720421
AITC,0,100000,2800,KARNATAKA,Graduate,0.0014802159071818956,-7.286992549958801e-05,9.137583401937999e-05,0.00010198586967155282
RJD,1,60000,0,BIHAR,Post Graduate,-0.0009789086579224638,-0.00040693952044488455,-0.00018260478113080078,-4.619336303773972e-05
YSRCP,0,150000,60000,ANDHRAPRADESH,Graduate,-0.00016937892223055722,0.0002345001020279452,0.00023290892197905654,0.00010924750646425509
AITC,1,70000,300,WESTBENGAL,Post Graduate,0.001155527122754226,-0.0006957719647973029,0.00013162021770180595,0.00012303023080793512
AITC,3,0,0,WESTBENGAL,12th Pass,0.0014344772552262004,-0.00020861748551091985,-0.0001748572526948397,1.5484280733855314e-05
CPI(M),2,340000,900,BIHAR,12th Pass,0.0004913500798657849,-0.0006449883561915735,-0.0002200853269894013,-0.00013706397074125863
SHS,4,130000,2600,MAHARASHTRA,10th Pass,0.0011527270692227203,-0.00043355114729799727,-0.00025675795761487225,3.8429613139171665e-05
NCP,0,110000,1600,MAHARASHTRA,Graduate,0.0007743313432745817,1.0439232866088184,0.00011033569252353883,0.0001275963863350337
BJP,0,0,80000,BIHAR,5th Pass,0.0005609105113247523,-0.00012866918890829212,6.174260316974717e-05,6.450445241206845e-05
BJD,0,8300,400,WESTBENGAL,Post Graduate,-0.0009769526684883306,-0.0003367228004244102,0.00013864694120153888,-0.000127184936160442
YSRCP,1,0,8100,ANDHRAPRADESH,Graduate,-0.0013127344422280544,-0.0002162885393714107,-0.0003215061118074565,0.0005932502579695676
AAP,0,8900,2800,WESTBENGAL,10th Pass,0.0011550658552586309,-3.612528871698577e-05,-0.00021417009393669188,2.1692519540806645e-05
INC,0,10000,0,HARYANA,Post Graduate,0.001029747034649255,-0.0007510894397420214,-0.0003365716648659626,-0.0001107604520432539
SHS,1,110000,3900,MAHARASHTRA,Graduate Professional,0.0007847841964313351,5.0580868507696723e-05,-8.761360166666104e-05,7.070864050828728e-05
AITC,1,10000,50000,MADHYAPRADESH,Post Graduate,-0.0006007611152516003,-0.00023705059502223406,-8.423291628726334e-05,-0.0001397505964884786
INC,9,20000,5800,ASSAM,Doctorate,0.0003628792111577007,0.00023259331355279195,-0.00025194845035718557,5.852415848396722e-05
RJD,1,5100,8400,BIHAR,12th Pass,0.000573475412202935,-0.0005275485937259835,0.00016712289209445678,6.558736537882429e-05
AITC,3,50000,100,WESTBENGAL,12th Pass,0.0006689580247457613,0.00017307080003348287,-0.0001792252799628606,3.4864667436129785e-05
DMK,10,10000,100,TAMILNADU,Graduate Professional,-0.0008761028716993529,-0.00037629262278171505,-9.47516261476607e-05,0.00023264410548481677
AAP,1,1200,2300,PUNJAB,12th Pass,0.0012488420270542146,-0.000462321204472312,-0.00017698569031692483,-1.2843727515417193e-05
INC,0,20000,5200,HIMACHALPRADESH,8th Pass,0.9799560595779673,-0.0005347470994920871,-2.5024866376730963e-05,0.00013126215386512376
BJD,1,0,10000,ODISHA,Graduate Professional,-0.00038906383182832056,-0.0008237633198405765,0.0001558172327572378,-0.0002427559009239409
NDPP,0,80000,0,NAGALAND,12th Pass,0.0004161774132936869,-0.0012121494340777052,-0.0002443368157718798,-2.8241190281300024e-05
DMK,15,0,10000,TAMILNADU,8th Pass,0.001958181398563048,-0.0002096929876462941,-0.00011663000730433398,0.00046086274572198674
AITC,0,8300,800,WESTBENGAL,Graduate,0.0016410704768681675,-0.0005207735978675603,-9.117052601284905e-05,-0.00017862082566430304
INC,1,30000,300,MADHYAPRADESH,8th Pass,-0.0007908780996928195,0.0004625376841307049,5.755217782887338e-05,-0.00012778900316971786
INC,0,20000,1500,CHHATTISGARH,Post Graduate,0.0010322220403739223,-0.0006474468289553405,0.00010946730057949612,-0.0001307831961895817
JMM,0,700000,600,GUJARAT,Graduate,0.0009954411983635913,8.17242801553533e-05,-8.377709914630347e-05,0.00012970146743428342
INC,4,30000,2700,KARNATAKA,Doctorate,0.0002914771433199461,-0.0005809172555009369,-8.119933147872712e-06,0.00023059443654433476
DMK,0,0,10000,TAMILNADU,8th Pass,-0.0003409962729768783,-0.0010884571621621135,0.00023321698081117337,0.00018402806924108382
AAP,1,5300,500,PUNJAB,Graduate,0.0008130909850914556,-0.0009115723908906595,5.603143060520935e-05,-4.5524521896097925e-05
BJP,4,30000,2200,MADHYAPRADESH,12th Pass,0.002164708277361316,-0.0001928024733951503,-0.00016884001360362462,-0.00020566337423838865
INC,5,3700,5700,RAJASTHAN,Graduate,-0.001102350843491864,-0.0006003113989034537,0.00015849772145891682,-0.0003983263112427968
YSRCP,0,400000,2300,ANDHRAPRADESH,Post Graduate,0.0019065438557930596,-0.0009590931129441051,-0.00021089775273385247,-5.052087016466173e-05
BJP,0,2400,200,WESTBENGAL,12th Pass,0.9989877954509672,-0.0009005657839488261,-1.737130400274471e-05,0.00010342917765855192
SHS,3,2300,210000,MAHARASHTRA,10th Pass,0.0021293456140328106,-0.0005277074286940162,-0.00019738369543361692,0.00015741544156117914
INC,4,500000,3000,HIMACHALPRADESH,Graduate,0.0006016243354159735,0.00036862421208133157,-0.00013342224493811781,-0.00010946411289079282
YSRCP,0,0,350000,ANDHRAPRADESH,Post Graduate,0.0005637293191589258,0.00012315408905493443,-0.0003387110508581268,0.00017667438421313828
AAP,1,2200,98,MADHYAPRADESH,Post Graduate,-0.0007723455556102632,0.0003625225114640243,-0.00010244464361722113,8.932078771617886e-06
SHS,0,120000,10000,MAHARASHTRA,Graduate,-9.06496346825526e-05,-6.591571522785343e-05,-0.00028579869544645566,0.00033086579146150046
BJP,1,60000,9500,UTTARPRADESH,Post Graduate,0.0004901166330731931,-0.0003336924842704196,-6.472236966386736e-05,0.00027154370906308474
INC,0,10000,170000,RAJASTHAN,12th Pass,0.0013786454953884813,-0.0008054299764937483,-0.00019842023050888803,1.1404495375714547e-05
BJP,0,70000,40000,WESTBENGAL,Graduate Professional,0.00122948598033674,0.7945163461639523,8.37757808731715e-05,-4.99126137280597e-05
INC,4,3200,3000,HIMACHALPRADESH,Post Graduate,0.00181221541596688,0.00013275321565134804,-4.174195685608922e-05,-0.00010388898685826173
INC,3,6900,91,WESTBENGAL,12th Pass,-0.0010871189763606366,-0.0002752082301183014,-0.00029400645761076225,1.0041551776637904e-05
BJP,0,20000,400,UTTARPRADESH,Graduate,0.00090250820716504,0.0005179983918364428,-0.00039751881309043214,-1.6780646884848055e-05
DMK,99,1210000,3900,TAMILNADU,12th Pass,-0.0004290962763620141,-0.0002586367172415622,-7.124145373759936e-05,6.111058057741561e-05
AAP,0,5300,0,PUNJAB,12th Pass,0.0009672212336914105,0.00041907091052936573,-7.844096039207044e-05,1.8654905434166487e-05
INC,0,80000,3000,RAJASTHAN,Graduate,-0.0006713555232218934,0.8557204063353698,0.0001224559552818677,-3.86758807111788e-05
RJD,2,50000,0,BIHAR,Post Graduate,0.0011516596401758008,-0.0006476907634611459,3.8784783478047244e-05,-4.451524602796253e-05
INC,2,0,500,JHARKHAND,Graduate,-0.00017550298515418397,-0.0007076348928702168,-2.7280487564568285e-05,-5.090512071508414e-05
IND,5,0,3900,PUDUCHERRY,Graduate,-0.001078744517594187,-0.0006242182181474536,-0.00015982838784790482,5.073942420941422e-05
YSRCP,4,100000,8100,ANDHRAPRADESH,Graduate,-1.890004499806556e-05,-0.0006480416630977256,-0.0004710012641215489,0.00037621820051123245
AAP,1,30000,8800,PUNJAB,Post Graduate,0.0006179027488588159,0.00027871371877413395,-0.00014902164647997748,-0.0001182153238439169
INC,3,0,20000,ASSAM,12th Pass,0.00239961350834723,0.0005355945309018889,-0.00028119358755506206,-0.00034699275548375673
BJP,4,10000,5700,UTTARPRADESH,Post Graduate,0.00045477416977518433,0.0002759979783685201,0.00010146498048339492,0.00013865841092257412
AAP,0,4400,120000,PUNJAB,Others,0.0010597752032441821,0.9853365387327122,-0.0001475720226985382,8.854527816890927e-05
INC,0,1070000,1600,HIMACHALPRADESH,Graduate Professional,-0.000204499626943273,-0.0002043198650901453,-0.00017779373961172883,8.793966386447426e-06
AITC,0,0,0,WESTBENGAL,Post Graduate,-0.0006644854245795073,0.0002568893065974512,0.00014396341012898355,0.00010748829703718453
CPI(M),0,7700,9700,MAHARASHTRA,Graduate,-0.0007331975752349352,-0.0004283478112590349,1.3073893721734019e-05,-4.31248253715292e-05
INC,0,170000,20000,ASSAM,Graduate,-0.0010869398667462927,-0.0002193751322360349,9.098102238816019e-05,-0.00014941185532704157
INC,0,0,2800,HARYANA,Graduate Professional,0.00045026896058783956,-0.0006462554354265255,-0.00012266007907694112,0.0002070128986362476
DMK,46,290000,1200,TAMILNADU,Graduate,-0.001235425190720544,-0.0004489497755140972,3.917516735007519e-05,9.753000221529186e-05
INC,0,0,90000,JHARKHAND,12th Pass,-0.00038397691798542163,-0.0004159096643184186,-0.00010861591957236544,-6.73654775019906e-05
INC,2,70000,1600,BIHAR,Graduate,-0.0004699534283038169,-0.0004627094968982964,0.0001960799158582245,3.0341687681562944e-06
INC,2,230000,500,MADHYAPRADESH,Post Graduate,-0.0014598446380824932,-0.0006376503681949824,8.25133146371184e-05,-9.443895708351737e-05
INC,0,280000,3900,ARUNACHALPRADESH,12th Pass,0.00017135378661794714,-0.0005656344436676671,-0.00039271773682249343,0.0001227917872242056
BJP,0,9300,3800,TRIPURA,Post Graduate,0.001145471925068601,-0.0007156382249831958,2.1796648222490932e-05,-0.0001427833992705806
BJP,0,110000,200,MEGHALAYA,12th Pass,-0.0001997161352284403,-0.0003404137350263183,-0.00018541142186812593,0.00012780437557505342
SP,0,0,3500,UTTARPRADESH,Post Graduate,-0.0003031556923884949,-0.0008055040119664512,-3.1233845315843254e-05,-3.865413991081552e-06
NPP,0,0,2500,MEGHALAYA,Graduate,0.0007240944698160476,-0.000527950350556578,-0.00013417284135755438,-3.285187662792443e-05
NPP,0,140000,1000,MEGHALAYA,Post Graduate,0.0003044521690717807,-0.0006130479005478957,8.143501935025986e-05,-0.0001319742298967718
BJP,0,1200,40000,GUJARAT,Others,-0.0005162785638487225,-5.391885570963957e-05,7.403519476269526e-05,0.00042426950939926627
INC,0,10000,630000,JHARKHAND,12th Pass,-0.0009763281943845082,-0.0008350518916678104,-0.0001301269345017247,9.414615893867406e-05
INC,3,14130000,170000,HIMACHALPRADESH,12th Pass,-0.0012550040401600772,-0.00016271365467515178,-0.00010075872123884333,0.00011053720956383149
BJP,3,9100,50000,GUJARAT,12th Pass,-6.533258105302964e-05,-0.00040566171469261084,-0.00032223802896692134,8.745415764852949e-05
JMM,2,270000,900,JHARKHAND,10th Pass,0.0006225569884898446,0.00018805604477433886,-1.642299081909228e-05,0.0004228093692242544
CPI(M),13,130000,0,ODISHA,12th Pass,0.0015297198769494485,-0.00024102748882455925,2.6154278262872075e-05,5.59966304288865e-05
BJD,0,30000,0,ODISHA,Graduate Professional,0.0011301852809163053,0.0001440199968961906,-4.457350327337663e-05,-5.51349490164365e-05
INC,4,0,20000,JHARKHAND,12th Pass,3.759700502771166e-05,0.0005171667867015687,0.00020286579011195887,0.00010251979263361441
BJP,0,30000,0,TRIPURA,Post Graduate,0.000732849877865382,-0.00031962139384144857,6.632841362789254e-05,0.00016822210845039845
RJD,0,60000,8400,BIHAR,Graduate,0.00010475607315077676,-0.00036862267532773116,0.00010828743123063843,0.0002722660333649564
BJP,0,60000,2900,MAHARASHTRA,Doctorate,1.0307331366747585,-0.0002959784806783373,0.00019574711519930308,-3.932258305686133e-05
RJD,0,60000,1200,BIHAR,Graduate,-0.0009730814109539082,-0.00037700631123666127,1.3075778033046952e-05,0.00026466339580757963
BJP,0,40000,2900,UTTARPRADESH,Post Graduate,-0.0008542596912070919,1.964481900499472e-05,-4.923625768477857e-05,-0.0004138534833336176
INC,0,40000,7800,GUJARAT,Post Graduate,1.0243284693741945,-0.0006124247498999935,-8.777818471564604e-05,7.627477696076024e-05
BJP,1,8200,7200,MAHARASHTRA,Post Graduate,-0.0004573952339963954,-0.0013119285483526979,9.742098028249058e-05,-0.00016609787142744573
INC,1,20000,500,HIMACHALPRADESH,8th Pass,0.0024756779078759436,-0.0007272181380221602,2.1979633098260246e-05,0.00013215819230558387
BJP,1,50000,9300,WESTBENGAL,12th Pass,0.0013901981458318766,-0.000786908656556653,0.0002572249986971309,0.00017061735859609831
YSRCP,0,0,10000,ANDHRAPRADESH,Graduate Professional,0.0008078622694440167,0.0001789835114172795,-5.909427809812705e-05,9.597974280357447e-05
IND,0,0,0,ODISHA,Graduate Professional,0.0031158384799135027,-0.0005377021800036045,-0.0001549090542873702,0.00023539196762577166
DMK,173,5100,100000,TAMILNADU,12th Pass,-0.0012695156938779316,-0.0003538929542320246,-0.0003610165897489134,6.286932544354489e-06
BJD,0,110000,600,ODISHA,12th Pass,0.003135179105534137,-0.0007643693932605592,-0.0001917457317151284,-4.437631716995539e-05
BJP,0,10000,2100,CHHATTISGARH,10th Pass,0.00040116983477145286,-0.0008194426336570298,-9.091582372715852e-05,-9.423803587288888e-05
INC,4,14130000,3000,HIMACHALPRADESH,Post Graduate,0.0006153863390954966,-0.00021862772651160548,-0.0003067000127762127,-0.00021175752004350633
BJP,0,60000,4000,UTTARPRADESH,Graduate,5.226947651445128e-05,-0.00046265590181699323,0.00013887699103487443,0.00023093921337950598
AITC,0,2500,800,WESTBENGAL,10th Pass,0.001790193929042402,-0.00015890977284627062,-0.00021280075820249934,1.3592557858489788e-05
INC,1,6800,3000,HIMACHALPRADESH,12th Pass,0.00047922367626989385,7.366328832360704e-05,4.000376159648682e-05,-0.0001489486275546336
BJP,0,50000,570000,MADHYAPRADESH,Post Graduate,-0.001564930899319087,-0.000845148919945008,-0.00012814799054237952,-0.00025206070466591494
YSRCP,0,0,10000,ANDHRAPRADESH,Graduate,-0.0004787235345860773,0.0001670369840188059,-4.896957549890286e-05,0.00035381849074202394
BJP,0,20000,900,TRIPURA,Graduate,0.0014171452274690248,0.0002538084520445411,-0.0005382838989566076,9.239700413718635e-05
SP,0,370000,50000,UTTARPRADESH,Post Graduate,-0.0005733430877742253,-0.0008019784382557018,-5.186931462125437e-05,-0.00020643856352721378
BJP,1,2200,1500,MAHARASHTRA,10th Pass,0.0010325408233601693,-0.0004028470165389085,-2.0025376968656362e-05,0.00017297816978720923
BJP,0,20000,200,CHHATTISGARH,8th Pass,-0.0002558326030506642,-0.00054018094313755,-8.384950734624156e-05,2.5405938548288568e-05
IND,0,0,10000,UTTARAKHAND,Graduate,0.00010224808676001547,0.00027185581743829955,-0.0002568039854564293,-6.749221047155929e-05
IND,3,40000,80000,PUDUCHERRY,Graduate,0.0008965983930738179,-0.0007805945633953151,-7.779237001113957e-05,0.00011402124904635006
INC,3,60000,10000,KARNATAKA,Graduate,0.00025151662374573456,-0.0004930318986598318,0.00011041497510822728,0.00021532061122671848
INC,3,1900,2200,JHARKHAND,12th Pass,0.00048504076298454187,7.93434062188283e-06,-6.192261448309876e-05,-5.039251728319359e-05
BJP,0,80000,3200,GUJARAT,Graduate,-0.0005607328472649676,-0.0004158831480675569,-6.817070405376061e-05,-0.00014947213839331384
BJP,7,1750000,0,UTTARPRADESH,12th Pass,0.0007378455903777484,-0.0005448215495754816,-0.00015374516062138303,0.0001893581379806131
BJP,7,50000,7000,WESTBENGAL,Post Graduate,0.0013283772175087774,-0.0007151339286478546,-0.00010585388413327412,-0.00011660420787987547
YSRCP,16,90000,10000,ANDHRAPRADESH,Graduate Professional,-0.0008982339126659677,-0.0001568560010795658,6.1232733106441e-05,-0.0002679019385727191
BJD,0,0,400,ODISHA,Post Graduate,0.000988129269233086,-0.00034101693285178993,0.00013763397118948565,-0.0002280388635317487
AITC,2,4000,300,WESTBENGAL,Graduate,0.0015129274269452602,0.0005496339668531694,0.0001766466334465296,-8.106206721984425e-05
RJD,0,6700,0,BIHAR,12th Pass,0.0017559578089653709,0.00022857270731711554,4.898358028896237e-06,-0.00024103821337659212
BJP,0,170000,600,ASSAM,Graduate Professional,0.0001164841285309546,-0.0010587648120246593,5.4180560232177245e-05,9.705643679821056e-05
BJP,0,30000,2100,CHHATTISGARH,Post Graduate,0.0004838250263578528,-0.0009371717120478632,0.0002759413490654148,-6.564749948768052e-05
CPI,0,70000,0,NAGALAND,Post Graduate,0.00017712008210283252,-0.0006524854416933346,-0.0003246930259321957,-0.0003097262614320088
CPI(M),3,10000,8200,KERALA,10th Pass,0.0003328313846802127,-0.00036150060537387094,-0.0003670192161176148,2.961399579230251e-06
SP,2,50000,200,UTTARPRADESH,Post Graduate,-0.000656371759049728,-5.507279550292876e-05,0.00012665141538340373,5.1233056052404104e-06
BJP,0,30000,100,MADHYAPRADESH,12th Pass,0.001082077241685657,-0.0006379830402531764,3.8432890202324596e-05,-4.803478951059475e-05
BJP,1,30000,2400,ODISHA,Graduate Professional,1.227463345402682e-05,0.00044268777625793183,-0.0001158863225090018,6.61799850106773e-05
AAP,1,150000,600,DELHI,Others,-0.0007551733610963809,-0.0006194713216742433,0.00010090250983254885,0.00015338081078174385
INC,5,6400,10000,KARNATAKA,12th Pass,0.0016636522636445123,9.700910321062095e-05,-0.0001651697177680869,-0.00024366723729102855
BJD,0,110000,40000,ODISHA,Graduate Professional,1.0267456421423087,0.8486216624910816,-0.00030564375573905757,3.787305237380707e-05
NCP,7,200000,40000,MAHARASHTRA,Post Graduate,-0.0016842350905696538,-0.0006454981283014915,0.00018684908436905704,2.914650690681188e-05
AITC,0,180000,0,WESTBENGAL,12th Pass,0.0005205912504534703,-0.0007680694416516603,6.705196682844663e-05,0.00036687839177648854
AAP,0,1800,700,PUNJAB,Post Graduate,0.0015909035605729041,-0.0001610238906492363,0.0001238283446430891,2.652732535364041e-05
SP,0,100,7100,WESTBENGAL,12th Pass,-0.0005953479889877785,-0.0005731419556443074,-0.00038028646587521007,-0.0001396675527290351
BJP,0,30000,300,CHHATTISGARH,Post Graduate,-0.0005230180249181354,-0.00028760994065479877,-0.00015496388551221535,-0.00013015513214058148
SHS,2,40000,760000,MAHARASHTRA,10th Pass,-0.0006045224573119288,-0.0006851541378504231,-0.0002120170634452182,-0.00027033962668624936
NPP,0,70000,0,MEGHALAYA,Graduate,-0.0003401866653927587,0.00010744820800132162,7.079943005336499e-05,-2.0919175461972758e-05
INC,4,0,2500,KERALA,Post Graduate,0.001415995231299439,0.00010863517590410878,-0.0001937271632633215,2.778893322258356e-05
INC,0,20000,1900,ASSAM,Graduate,-0.0009108430688793538,-7.093778343803801e-05,-0.0002101209100177093,-0.000249574754349587
YSRCP,0,150000,500,MADHYAPRADESH,Post Graduate,0.0004777100795513687,-0.001506296942773636,-0.00017017030759907252,4.807122449455867e-05
AIADMK,0,10000,2400,TAMILNADU,10th Pass,0.002283795930710416,-0.000934187639935333,0.00035949987554728874,0.00038317618016346194
BJP,4,0,1300,UTTARPRADESH,12th Pass,-8.838034398018965e-05,-0.0004785767163990722,-3.1233091218924535e-05,0.00024122049256660293
