Party,Criminal Case,Total Assets,Liabilities,state,Education
YSRCP,38,0,0,ANDHRAPRADESH,Graduate
INC,13,30000,1800,KARNATAKA,Graduate Professional
BJP,0,40000,4700,MAHARASHTRA,8th Pass
BJP,0,50000,500,UTTARPRADESH,Graduate
INC,1,20000,3000,HARYANA,Graduate
YSRCP,0,0,100,ANDHRAPRADESH,10th Pass
BJP,0,40000,0,BIHAR,Post Graduate
AAP,0,1220000,56,MADHYAPRADESH,Post Graduate
INC,0,20000,3900,KERALA,8th Pass
BJP,0,20000,400,MADHYAPRADESH,Graduate
BJP,2,100000,3600,JHARKHAND,Graduate
SHS,5,9500,8400,MAHARASHTRA,Graduate
AAP,0,1500,0,PUNJAB,Others
INC,73,6800,0,TAMILNADU,Post Graduate
BJP,1,6600,0,WESTBENGAL,10th Pass
DMK,10,60000,70000,TAMILNADU,Graduate Professional
YSRCP,0,80000,200,ANDHRAPRADESH,Graduate
SP,30,30000,0,UTTARPRADESH,Post Graduate
AAP,1,0,320000,PUNJAB,Post Graduate
SP,30,40000,0,UTTARPRADESH,Graduate
BJD,1,30000,1000,ODISHA,8th Pass
INC,3,30000,3100,MADHYAPRADESH,12th Pass
INC,6,490000,9400,MAHARASHTRA,Graduate
INC,0,10000,800,RAJASTHAN,Graduate
BJP,1,160000,0,WESTBENGAL,12th Pass
AAP,6,5700,0,PUNJAB,10th Pass
CPI(M),4,10000,0,KERALA,Graduate Professional
BJP,0,50000,0,UTTARPRADESH,Post Graduate
CPI(M),0,4100,0,KERALA,Graduate Professional
SP,1,130000,0,UTTARPRADESH,Graduate Professional
INC,1,70000,10000,KARNATAKA,Graduate Professional
BJP,0,1000,0,GUJARAT,8th Pass
BJP,1,1600,0,WESTBENGAL,Post Graduate
SHS,1,320000,40000,MAHARASHTRA,10th Pass
YSRCP,13,0,210000,ANDHRAPRADESH,Post Graduate
BJD,0,0,1100,ODISHA,12th Pass
AAP,0,30000,3200,PUNJAB,Graduate
BJD,0,300000,40000,ODISHA,Graduate
BJP,0,20000,1900,HARYANA,12th Pass
YSRCP,0,360000,200,ANDHRAPRADESH,Graduate
YSRCP,1,10000,2300,ANDHRAPRADESH,12th Pass
DMK,9,150000,0,TAMILNADU,Graduate Professional
IND,0,180000,0,GUJARAT,10th Pass
NDPP,0,20000,2700,NAGALAND,Post Graduate
BJP,2,0,300,BIHAR,Graduate
BJP,1,4900,6300,WESTBENGAL,Post Graduate
AAP,1,1700,400,PUNJAB,8th Pass
BJP,0,50000,3300,JHARKHAND,Doctorate
BJP,0,20000,5300,MAHARASHTRA,12th Pass
INC,1,20000,4000,KERALA,Graduate Professional
BJD,0,30000,1600,ODISHA,Graduate
AAP,8,5300,2200,PUNJAB,Post Graduate
INC,8,10000,4000,KERALA,10th Pass
CPI,3,20000,1100,KERALA,Graduate Professional
BJP,0,20000,0,GUJARAT,5th Pass
INC,0,20000,4000,PUNJAB,Graduate Professional
JD(U),1,30000,1900,MADHYAPRADESH,12th Pass
BJP,0,3100,98,ODISHA,10th Pass
YSRCP,1,610000,6000,ANDHRAPRADESH,Post Graduate
INC,0,60000,10000,KARNATAKA,Graduate Professional
BJD,6,20000,40000,ODISHA,Graduate
INC,1,20000,3800,BIHAR,Post Graduate
BJP,0,50000,400,CHHATTISGARH,Graduate
NCP,0,10000,1500,PUNJAB,Post Graduate
BJP,0,30000,3200,ARUNACHALPRADESH,5th Pass
YSRCP,2,140000,30000,ANDHRAPRADESH,Post Graduate
RJD,2,60000,40000,BIHAR,Doctorate
DMK,15,90000,6500,TAMILNADU,8th Pass
JD(U),0,60000,1900,NAGALAND,Graduate
DMK,23,0,900,TAMILNADU,Graduate Professional
SP,1,30000,1500,UTTARPRADESH,12th Pass
DMK,29,10000,1700,TAMILNADU,Post Graduate
INC,13,30000,1800,ODISHA,Graduate Professional
BJP,5,10000,3400,RAJASTHAN,Post Graduate
DMK,23,0,900,TAMILNADU,Graduate Professional
BJP,0,40000,0,MAHARASHTRA,5th Pass
BJD,0,8600,40000,ODISHA,Graduate Professional
YSRCP,1,0,50000,ANDHRAPRADESH,12th Pass
BJP,6,30000,50,MAHARASHTRA,Doctorate
BJP,0,1000,1100,CHHATTISGARH,8th Pass
AAP,0,6600,170000,GOA,8th Pass
CPI,1,6100,100,KERALA,Graduate Professional
BJP,14,100000,20000,UTTARAKHAND,Graduate
DMK,26,20000,2000,TAMILNADU,Graduate
AITC,0,8300,0,WESTBENGAL,Post Graduate
BJD,10,140000,40000,ODISHA,12th Pass
DMK,0,90000,20000,TAMILNADU,12th Pass
INC,0,80000,2600,HIMACHALPRADESH,Graduate Professional
BJP,0,570000,2330000,MADHYAPRADESH,Others
BJP,0,20000,1100,UTTARAKHAND,Graduate
BJP,5,30000,1300,UTTARPRADESH,Graduate
INC,2,130000,10000,KARNATAKA,Graduate
NCP,0,230000,40000,MAHARASHTRA,10th Pass
CPI,3,6100,100,KERALA,Graduate Professional
TDP,1,10000,0,WESTBENGAL,Post Graduate
RJD,0,6700,0,BIHAR,Graduate
BJP,1,4900,2000,BIHAR,Literate
JMM,1,20000,0,JHARKHAND,Graduate
AIADMK,1,30000,7400,MAHARASHTRA,10th Pass
BJP,0,840000,56,RAJASTHAN,10th Pass
DMK,15,30000,6500,TAMILNADU,Post Graduate
INC,2,920000,390000,PUNJAB,Others
RJD,2,60000,1600,BIHAR,Doctorate
JMM,4,5800,0,JHARKHAND,12th Pass
BJP,6,30000,400,BIHAR,Doctorate
INC,7,190000,0,KERALA,10th Pass
BJP,0,10000,3900,BIHAR,12th Pass
AAP,0,590000,74,PUNJAB,Graduate
BJP,0,20000,1200,MADHYAPRADESH,Doctorate
BJD,0,0,1200,ODISHA,Doctorate
INC,0,140000,0,PUDUCHERRY,Graduate
AAP,0,4400,300,PUNJAB,10th Pass
DMK,49,30000,900,TAMILNADU,12th Pass
BJD,0,4000,0,ODISHA,12th Pass
BJP,0,30000,0,PUDUCHERRY,Graduate
TDP,0,140000,30000,ANDHRAPRADESH,Post Graduate
BJP,1,290000,100,WESTBENGAL,10th Pass
INC,1,30000,9400,MANIPUR,Graduate
DMK,24,6700,1000,TAMILNADU,Post Graduate
CPI(M),3,5600,1100,PUNJAB,12th Pass
JD(U),1,10000,400,MANIPUR,Graduate
DMK,99,1210000,90000,TAMILNADU,Post Graduate
AAP,0,5500,300,PUNJAB,Others
YSRCP,38,0,10000,ANDHRAPRADESH,Graduate
JD(U),0,20000,0,ARUNACHALPRADESH,Graduate Professional
INC,2,700000,0,UTTARAKHAND,Graduate
INC,0,1300000,1020000,MAHARASHTRA,10th Pass
BJP,4,8200,0,WESTBENGAL,10th Pass
BJP,0,30000,10000,UTTARPRADESH,Graduate
INC,2,40000,10000,KARNATAKA,Graduate Professional
INC,0,0,1000,BIHAR,Doctorate
INC,0,310000,240000,RAJASTHAN,Graduate
AAP,2,0,0,DELHI,10th Pass
YSRCP,0,0,1800,ANDHRAPRADESH,10th Pass
AIADMK,0,10000,0,TAMILNADU,Post Graduate
INC,0,30000,5500,HIMACHALPRADESH,Graduate
BJP,0,30000,2900,GUJARAT,8th Pass
BJP,1,40000,0,MAHARASHTRA,5th Pass
INC,0,0,10000,CHHATTISGARH,Graduate
BJP,1,6900,0,TRIPURA,Graduate
BJP,0,90000,0,UTTARPRADESH,12th Pass
DMK,22,290000,2000,TAMILNADU,8th Pass
INC,0,20000,5400,RAJASTHAN,Graduate Professional
IND,0,70000,0,HARYANA,Post Graduate
INC,0,3900,0,ASSAM,12th Pass
INC,0,8800,6700,MADHYAPRADESH,Graduate
AITC,0,80000,1600,WESTBENGAL,Graduate
SP,2,490000,80000,UTTARPRADESH,Graduate
IND,1,220000,40000,MAHARASHTRA,10th Pass
BJP,0,170000,400,GUJARAT,Literate
AITC,0,4900,0,WESTBENGAL,Graduate
NCP,0,230000,30000,MAHARASHTRA,Graduate
BJP,0,230000,110000,GOA,Others
NDPP,0,5600,1300,RAJASTHAN,Post Graduate
INC,0,7500,7300,RAJASTHAN,Graduate
BJP,0,800000,770000,KARNATAKA,10th Pass
INC,0,20000,1500,MADHYAPRADESH,Graduate
INC,6,330000,100,MAHARASHTRA,12th Pass
Sikkim Krantikari Morcha,0,1400,0,SIKKIM,Graduate
DMK,12,70000,10000,MAHARASHTRA,Graduate
IND,2,3700,74,JHARKHAND,10th Pass
BJP,7,210000,180000,MAHARASHTRA,Doctorate
RJD,5,900,6100,BIHAR,10th Pass
NCP,4,440000,0,KERALA,10th Pass
CPI(M),0,0,1100,KERALA,12th Pass
BJP,0,20000,2500,KERALA,Graduate Professional
BJP,0,80000,0,RAJASTHAN,Graduate Professional
BJP,0,20000,0,RAJASTHAN,Graduate Professional
INC,1,70000,3000,KARNATAKA,Graduate
RJD,5,7700,2000,BIHAR,Graduate Professional
BJP,0,1220000,8000,WESTBENGAL,8th Pass
BJP,0,80000,3900,MAHARASHTRA,Graduate Professional
AITC,0,8300,90,WESTBENGAL,Graduate
INC,0,750000,170000,RAJASTHAN,Post Graduate
SP,1,110000,0,UTTARPRADESH,Graduate
Sikkim Krantikari Morcha,0,3900,200,SIKKIM,Graduate
SP,87,0,0,UTTARPRADESH,Graduate Professional
NPP,0,3500,0,MEGHALAYA,10th Pass
JD(U),1,210000,1500,BIHAR,Doctorate
BJP,0,30000,900,UTTARPRADESH,Graduate
NCP,1,60000,20000,MAHARASHTRA,Graduate Professional
SP,0,100000,0,UTTARPRADESH,Graduate
INC,4,20000,400,RAJASTHAN,Graduate Professional
BJP,0,60000,3900,RAJASTHAN,Graduate Professional
NCP,1,110000,6900,MAHARASHTRA,Graduate Professional
BJP,4,10000,1100,BIHAR,12th Pass
AITC,0,500,3400,MEGHALAYA,Post Graduate
YSRCP,0,420000,120000,ANDHRAPRADESH,Others
AITC,4,10000,0,WESTBENGAL,10th Pass
BJP,0,50000,500,TRIPURA,Graduate
BJP,0,120000,10000,MADHYAPRADESH,Post Graduate
YSRCP,1,0,90000,ANDHRAPRADESH,Graduate
BJP,0,5000,0,BIHAR,Graduate
INC,4,20000,4000,KERALA,Graduate Professional
BJP,6,100000,1600,MADHYAPRADESH,Graduate
DMK,2,50000,7500,TAMILNADU,Post Graduate
NCP,1,6100,200,MAHARASHTRA,Graduate Professional
INC,0,30000,50,MADHYAPRADESH,12th Pass
NCP,3,330000,0,UTTARPRADESH,Graduate Professional
INC,1,40000,4100,RAJASTHAN,Post Graduate
INC,6,40000,7200,BIHAR,12th Pass
BJP,0,20000,0,BIHAR,5th Pass
YSRCP,22,290000,30000,ANDHRAPRADESH,Post Graduate
BJP,0,60000,900,UTTARPRADESH,Graduate
BJP,0,4900,0,UTTARAKHAND,Post Graduate
INC,4,3600,4000,KERALA,Post Graduate
INC,5,60000,1900,BIHAR,Graduate
BJP,0,20000,3100,CHHATTISGARH,8th Pass
DMK,2,320000,500000,MAHARASHTRA,Graduate Professional
RJD,4,9500,0,BIHAR,Graduate
BJP,18,200000,30000,MAHARASHTRA,10th Pass
BJP,0,110000,400,ASSAM,Graduate
NCP,0,140000,20000,MAHARASHTRA,12th Pass
INC,1,920000,310000,JHARKHAND,12th Pass
BJP,12,60000,10000,MAHARASHTRA,Graduate
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
BJD,0,2000,40000,ODISHA,Graduate
BJP,0,40000,10000,BIHAR,Doctorate
JD(U),0,70000,10000,MADHYAPRADESH,Graduate
BJD,19,300000,0,ODISHA,Post Graduate
BJP,0,10000,1500,GUJARAT,Literate
NPP,0,20000,0,MANIPUR,12th Pass
AAP,5,950000,8900,JHARKHAND,Graduate
Sikkim Krantikari Morcha,0,3900,200,SIKKIM,Graduate
INC,1,30000,1300,CHHATTISGARH,10th Pass
AAP,1,1800,0,DELHI,Post Graduate
Sikkim Krantikari Morcha,0,3900,200,SIKKIM,Graduate
INC,6,100000,0,KARNATAKA,Graduate
INC,0,100000,1700,MAHARASHTRA,Graduate
SP,2,60000,4400,UTTARPRADESH,Post Graduate
IND,0,7200,170000,MAHARASHTRA,Graduate
SP,3,60000,4400,UTTARPRADESH,12th Pass
BJP,0,540000,1200,UTTARAKHAND,Post Graduate
BJP,0,20000,0,MANIPUR,Graduate
JD(U),8,30000,5200,BIHAR,Post Graduate
SP,30,40000,0,UTTARPRADESH,Post Graduate
INC,1,40000,10000,KARNATAKA,Graduate
CPI,25,50000,1300,TAMILNADU,10th Pass
INC,0,280000,1200,GUJARAT,Graduate Professional
RJD,5,110000,3500,BIHAR,Doctorate
BJP,6,70000,0,MAHARASHTRA,12th Pass
BJP,0,120000,6800,RAJASTHAN,Graduate
BJP,3,2400,10000,WESTBENGAL,Graduate
INC,1,70000,10000,MAHARASHTRA,Graduate Professional
NCP,1,400000,20000,MAHARASHTRA,12th Pass
BJD,6,0,40000,ODISHA,12th Pass
SP,43,30000,0,UTTARPRADESH,Post Graduate
AITC,0,9900,0,WESTBENGAL,Graduate
SHS,0,480000,100000,MAHARASHTRA,Graduate
AIADMK,1,0,0,TAMILNADU,10th Pass
AAP,0,9500,130000,PUNJAB,Graduate
BJP,0,3600,170000,TRIPURA,Graduate Professional
BJP,0,7900,0,UTTARPRADESH,5th Pass
AAP,1,6800,0,DELHI,Post Graduate
INC,4,4300,20000,KERALA,Graduate
INC,0,10000,400,HARYANA,Graduate
NDPP,0,80000,0,NAGALAND,Graduate
AAP,11,50000,10000,BIHAR,Doctorate
CPI(M),1,3000,0,WESTBENGAL,10th Pass
INC,8,6400,20000,UTTARAKHAND,Graduate
BJP,0,60000,400,GUJARAT,Graduate
AITC,0,4100,0,WESTBENGAL,Graduate
INC,0,40000,3900,JHARKHAND,12th Pass
SHS,9,5100,7400,MADHYAPRADESH,12th Pass
BJP,0,230000,110000,HARYANA,Post Graduate
JD(U),0,10000,1900,BIHAR,Post Graduate
BJD,1,140000,30000,ODISHA,Post Graduate
SP,2,100000,0,UTTARPRADESH,Post Graduate
BJD,0,10000,2100,ODISHA,8th Pass
BJP,3,100000,1100,BIHAR,12th Pass
CPI,25,20000,1300,TAMILNADU,Graduate Professional
INC,1,30000,400,CHHATTISGARH,Post Graduate
INC,0,970000,630000,RAJASTHAN,Graduate
BJP,1,30000,1300,BIHAR,Post Graduate
AAP,2,1500,2800,DELHI,Post Graduate
INC,3,60000,300,GUJARAT,Graduate
BJP,0,30000,5700,RAJASTHAN,Literate
INC,0,20000,5100,KERALA,Graduate Professional
CPI(M),5,5700,0,PUNJAB,12th Pass
BJP,1,870000,84,GUJARAT,10th Pass
BJP,6,40000,4100,RAJASTHAN,Post Graduate
INC,10,60000,20000,MADHYAPRADESH,12th Pass
INC,13,6300,8400,TAMILNADU,Post Graduate
AAP,10,30000,0,DELHI,12th Pass
INC,0,110000,10000,ASSAM,Graduate
YSRCP,6,480000,100000,MAHARASHTRA,12th Pass
SP,87,0,0,UTTARPRADESH,Graduate Professional
INC,1,40000,3900,MAHARASHTRA,Graduate Professional
NCP,1,51,30,MAHARASHTRA,Graduate
NCP,1,140000,20000,MAHARASHTRA,Graduate
DMK,26,20000,800,TAMILNADU,Graduate
BJD,18,8600,40000,ODISHA,Graduate
YSRCP,1,0,50000,ANDHRAPRADESH,12th Pass
RJD,2,30000,1400,WESTBENGAL,10th Pass
BJP,0,440000,80000,GUJARAT,10th Pass
BJP,0,250000,500,UTTARAKHAND,12th Pass
YSRCP,2,100000,0,UTTARPRADESH,Post Graduate
INC,0,50000,3500,GOA,Graduate
BJP,0,40000,10000,MADHYAPRADESH,12th Pass
BJP,0,90000,20000,KARNATAKA,10th Pass
AAP,0,10000,400,PUNJAB,8th Pass
AAP,0,9200,0,ODISHA,12th Pass
INC,0,30000,700,CHHATTISGARH,12th Pass
DMK,47,80000,0,TAMILNADU,Graduate
BJP,0,10000,0,UTTARPRADESH,Post Graduate
BJP,0,60000,5600,MADHYAPRADESH,12th Pass
CPI(M),0,3600,0,TRIPURA,12th Pass
BJP,0,80000,0,MADHYAPRADESH,10th Pass
AITC,1,20000,1600,WESTBENGAL,Graduate
IND,0,280000,140000,JHARKHAND,10th Pass
BJD,0,10000,1100,ODISHA,12th Pass
AAP,0,70000,2200,PUNJAB,Post Graduate
BJD,18,630000,100,ODISHA,10th Pass
CPI,0,10000,100,KERALA,Graduate Professional
YSRCP,0,0,2300,ANDHRAPRADESH,Post Graduate
NCP,6,260000,320000,MAHARASHTRA,10th Pass
AITC,1,320000,130000,WESTBENGAL,Post Graduate
DMK,9,130000,1700,TAMILNADU,8th Pass
BJP,0,0,900,RAJASTHAN,10th Pass
NPP,0,20000,1700,TRIPURA,Graduate
DMK,8,20000,1700,TAMILNADU,10th Pass
DMK,0,370000,2700,TAMILNADU,12th Pass
RJD,5,60000,3400,BIHAR,Graduate
INC,1,10000,50,MADHYAPRADESH,Graduate
AAP,0,9900,120000,PUNJAB,Graduate
BJP,0,30000,4100,JHARKHAND,12th Pass
DMK,22,370000,60000,TAMILNADU,Post Graduate
IND,52,20000,3000,ASSAM,Graduate
SHS,5,900,4600,PUDUCHERRY,Graduate Professional
SP,1,30000,320000,WESTBENGAL,Post Graduate
YSRCP,1,270000,150000,ANDHRAPRADESH,Post Graduate
AAP,0,50000,2800,DELHI,12th Pass
YSRCP,38,0,0,ANDHRAPRADESH,Graduate
YSRCP,0,0,70000,ANDHRAPRADESH,12th Pass
INC,0,20000,6700,MADHYAPRADESH,12th Pass
RJD,0,30000,8500,BIHAR,12th Pass
JMM,0,30000,0,JHARKHAND,Graduate
JD(U),0,0,1500,BIHAR,Doctorate
BJP,1,6500,0,GUJARAT,5th Pass
INC,4,5600,1400,MAHARASHTRA,Graduate Professional
BJP,0,290000,100,MAHARASHTRA,Graduate Professional
BJP,0,30000,3200,GUJARAT,8th Pass
AIADMK,2,50000,0,TAMILNADU,10th Pass
BJP,0,30000,4100,JHARKHAND,12th Pass
BJP,0,20000,4800,UTTARAKHAND,Graduate
RJD,1,60000,4200,BIHAR,Post Graduate
BJP,0,50000,0,JHARKHAND,12th Pass
SHS,0,0,10000,MAHARASHTRA,Doctorate
INC,2,100000,40000,KARNATAKA,Graduate
DMK,6,130000,1700,TAMILNADU,Graduate Professional
RJD,5,60000,1600,BIHAR,Doctorate
BJP,0,8900,130000,MADHYAPRADESH,12th Pass
BJP,0,20000,900,UTTARPRADESH,Graduate
SP,2,700000,30000,UTTARPRADESH,Graduate Professional
BJP,4,30000,0,WESTBENGAL,10th Pass
YSRCP,15,150000,6500,ANDHRAPRADESH,Post Graduate
AAP,1,4900,0,PUNJAB,Post Graduate
AITC,0,20000,1300,WESTBENGAL,Graduate
INC,0,0,4400,MAHARASHTRA,10th Pass
INC,1,3700,20000,MAHARASHTRA,Doctorate
BJP,4,170000,900,UTTARAKHAND,8th Pass
SP,0,30000,0,UTTARPRADESH,Graduate Professional
INC,2,200000,40000,MAHARASHTRA,10th Pass
TDP,0,0,7400,ANDHRAPRADESH,10th Pass
AAP,2,0,2800,DELHI,Post Graduate
JD(S),3,100000,20000,KARNATAKA,Graduate Professional
JD(U),0,10000,3300,BIHAR,Doctorate
AITC,0,20000,0,WESTBENGAL,Graduate
DMK,0,90000,0,TAMILNADU,Graduate Professional
AAP,0,2900,0,MEGHALAYA,Post Graduate
BJP,0,60000,5500,CHHATTISGARH,Graduate
BJP,0,270000,7700,RAJASTHAN,Graduate
BJP,0,10000,2800,ODISHA,12th Pass
BJP,1,30000,1700,BIHAR,Graduate Professional
BJP,3,60000,9000,BIHAR,Post Graduate
BJP,0,80000,10000,MADHYAPRADESH,Graduate Professional
JD(U),0,60000,0,ARUNACHALPRADESH,Graduate Professional
CPI(M),3,0,700,KERALA,10th Pass
IND,18,0,30000,KERALA,10th Pass
INC,1,9600,6900,RAJASTHAN,8th Pass
IND,0,20000,10000,GOA,12th Pass
BJD,0,8600,47,ODISHA,10th Pass
BJP,0,0,2500,GUJARAT,10th Pass
SHS,25,50000,10000,MAHARASHTRA,Doctorate
NCP,0,200000,20000,MAHARASHTRA,12th Pass
JD(U),0,0,1900,TRIPURA,Post Graduate
AITC,0,5600,400,WESTBENGAL,10th Pass
BJP,1,250000,300,GOA,Others
INC,0,470000,80000,KARNATAKA,Post Graduate
BJP,0,7700,2000,BIHAR,Literate
INC,0,30000,20000,HIMACHALPRADESH,Post Graduate
AAP,0,240000,60000,PUNJAB,Graduate Professional
INC,42,170000,30000,KARNATAKA,Graduate
SP,0,160000,20000,TAMILNADU,Graduate Professional
AAP,1,200000,20000,DELHI,Graduate
DMK,10,110000,30000,TAMILNADU,Graduate
BJP,0,30000,900,UTTARPRADESH,12th Pass
DMK,0,130000,70000,TAMILNADU,Post Graduate
AITC,0,0,90,WESTBENGAL,Graduate Professional
RJD,4,40000,0,BIHAR,12th Pass
INC,0,560000,170000,KARNATAKA,Graduate
TDP,0,6680000,150000,ANDHRAPRADESH,Post Graduate
BJP,0,20000,1200,HIMACHALPRADESH,Graduate Professional
INC,7,260000,100,ODISHA,Graduate Professional
BJP,0,20000,100,WESTBENGAL,Graduate
IND,0,300000,30000,TRIPURA,Post Graduate
NCP,10,5100,0,MAHARASHTRA,12th Pass
BJP,0,320000,40000,MAHARASHTRA,Graduate
INC,2,720000,79,RAJASTHAN,12th Pass
BJD,6,480000,100000,ODISHA,12th Pass
BJD,0,310000,40000,ODISHA,10th Pass
JD(S),0,150000,2300,KARNATAKA,Graduate
CPI(M),0,50000,0,TRIPURA,Graduate Professional
JMM,0,30000,400,JHARKHAND,Graduate Professional
INC,1,40000,10000,KARNATAKA,Post Graduate
CPI,25,50000,0,KERALA,Post Graduate
AAP,0,230000,120000,DELHI,Others
NPP,0,20000,0,NAGALAND,Graduate
BJP,0,30000,900,MADHYAPRADESH,Graduate
AITC,7,5600,0,WESTBENGAL,Graduate Professional
BJP,0,10000,400,UTTARAKHAND,12th Pass
SHS,0,20000,4600,MAHARASHTRA,Graduate
BJP,13,30000,3400,KARNATAKA,Graduate Professional
NCP,4,30000,2500,MAHARASHTRA,10th Pass
DMK,26,20000,800,TAMILNADU,Graduate
BJD,0,310000,40000,ODISHA,10th Pass
AIADMK,0,30000,1700,TAMILNADU,Graduate Professional
INC,0,110000,400,HARYANA,Graduate
YSRCP,3,490000,30000,ANDHRAPRADESH,Post Graduate
INC,0,70000,4000,ASSAM,Graduate
BJP,8,30000,0,PUDUCHERRY,Post Graduate
INC,1,700000,7900,KARNATAKA,Post Graduate
RJD,1,2200,4200,BIHAR,Doctorate
INC,0,580000,1140000,KARNATAKA,Graduate
NPP,0,140000,0,MEGHALAYA,12th Pass
INC,3,100000,0,PUNJAB,12th Pass
AITC,1,140000,10000,WESTBENGAL,Graduate
INC,0,8900,0,ODISHA,Post Graduate
BJP,0,20000,1800,GUJARAT,10th Pass
BJP,11,20000,10000,DELHI,Graduate
AITC,0,80000,300,WESTBENGAL,Graduate
BJD,51,3000,0,ODISHA,12th Pass
BJP,0,400,0,GUJARAT,8th Pass
AAP,0,1200,200,PUNJAB,Graduate
BJP,0,40000,0,CHHATTISGARH,5th Pass
DMK,10,90000,0,TAMILNADU,Graduate Professional
BJP,0,6900,0,TRIPURA,Graduate Professional
BJP,8,30000,2000,WESTBENGAL,10th Pass
BJP,0,10000,4100,RAJASTHAN,8th Pass
NDPP,0,0,6000,NAGALAND,Post Graduate
DMK,6,8000,900,TAMILNADU,Post Graduate
JD(U),7,260000,0,WESTBENGAL,12th Pass
BJP,2,630000,40000,MAHARASHTRA,Graduate Professional
CPI(M),18,440000,8200,KERALA,12th Pass
BJP,0,160000,1000,MADHYAPRADESH,Doctorate
BJP,0,10000,0,ARUNACHALPRADESH,12th Pass
BJP,0,60000,10000,KARNATAKA,12th Pass
AITC,1,30000,0,WESTBENGAL,Post Graduate
INC,19,8900,130000,MADHYAPRADESH,Post Graduate
SHS,1,0,5000,MAHARASHTRA,10th Pass
IND,0,0,0,UTTARAKHAND,10th Pass
BJP,0,530000,120000,GUJARAT,Others
JMM,0,0,5700,JHARKHAND,Doctorate
BJP,5,1480000,1140000,RAJASTHAN,Others
IND,1,140000,1600,ANDHRAPRADESH,Post Graduate
BJP,0,0,2800,BIHAR,Literate
BJP,0,60000,1900,ARUNACHALPRADESH,Graduate
IND,0,6700,0,HARYANA,Post Graduate
BJP,0,10000,5000,MADHYAPRADESH,12th Pass
DMK,24,6700,1000,TAMILNADU,Post Graduate
AAP,4,0,700,UTTARAKHAND,10th Pass
BJP,6,30000,4300,TAMILNADU,Graduate Professional
BJP,0,10000,2700,RAJASTHAN,Graduate Professional
RJD,5,30000,0,ODISHA,12th Pass
DMK,12,270000,40000,TAMILNADU,Post Graduate
INC,0,0,6000,ASSAM,10th Pass
RJD,4,70000,1100,BIHAR,Doctorate
INC,0,3130000,3,PUNJAB,Graduate
INC,0,7200,2300,MAHARASHTRA,Graduate
BJP,2,7900,15,UTTARPRADESH,Post Graduate
INC,0,530000,6200,RAJASTHAN,Graduate
SHS,0,0,1100,MAHARASHTRA,12th Pass
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
SP,0,130000,20000,UTTARPRADESH,12th Pass
BJP,0,8800,0,WESTBENGAL,10th Pass
IND,0,250000,40000,PUDUCHERRY,Graduate Professional
YSRCP,1,90000,30000,ANDHRAPRADESH,Post Graduate
INC,42,170000,30000,KARNATAKA,Graduate
AAP,1,2000,0,DELHI,8th Pass
CPI(M),0,20000,1700,TRIPURA,Graduate
DMK,12,270000,1200,TAMILNADU,Graduate Professional
JD(U),0,20000,0,BIHAR,12th Pass
SP,0,30000,6600,RAJASTHAN,Post Graduate
CPI,1,10000,0,KERALA,Graduate Professional
INC,4,800,6000,KERALA,Post Graduate
INC,1,20000,5200,MAHARASHTRA,Graduate
BJP,0,320000,40000,MAHARASHTRA,Graduate
BJP,0,1090000,700000,RAJASTHAN,10th Pass
BJP,14,560000,20000,UTTARAKHAND,Graduate
AAP,6,3400,100,WESTBENGAL,Graduate
CPI(M),4,4200,500,KERALA,Graduate Professional
INC,0,200000,100,KERALA,8th Pass
AITC,0,7800,1020000,WESTBENGAL,Graduate
JMM,1,40000,40000,JHARKHAND,10th Pass
BJP,1,30000,2700,WESTBENGAL,10th Pass
BJP,0,0,600,MADHYAPRADESH,10th Pass
AITC,0,80000,90,WESTBENGAL,Graduate
BJP,0,10000,500,ASSAM,Graduate
BJP,1,110000,3100,MAHARASHTRA,Graduate Professional
BJP,1,7100,2000,GUJARAT,Literate
SP,0,0,0,UTTARPRADESH,Graduate Professional
AITC,1,80000,300,WESTBENGAL,Graduate
INC,42,170000,30000,KARNATAKA,Graduate
SP,30,40000,0,UTTARPRADESH,Post Graduate
AITC,0,5500,1300,WESTBENGAL,Graduate
SP,6,2200,7200,MAHARASHTRA,Graduate Professional
AAP,1,11560000,270000,PUNJAB,10th Pass
YSRCP,0,5600,6900,ANDHRAPRADESH,Graduate Professional
BJP,0,20000,0,MADHYAPRADESH,Graduate
SP,1,60000,1200,UTTARPRADESH,Graduate
SHS,1,40000,3900,MAHARASHTRA,12th Pass
IND,0,10000,0,HARYANA,12th Pass
INC,2,450000,0,WESTBENGAL,Graduate
SP,2,50000,3600,UTTARPRADESH,Graduate
BJP,0,1020000,110000,RAJASTHAN,10th Pass
AITC,5,4100,90,WESTBENGAL,8th Pass
BJP,0,500,0,TRIPURA,10th Pass
BJP,1,4400,5,GUJARAT,Graduate
IND,1,80000,3000,GOA,Graduate
DMK,29,370000,1700,TAMILNADU,Post Graduate
Sikkim Krantikari Morcha,0,1400,0,SIKKIM,Graduate
JMM,3,40000,300,JHARKHAND,10th Pass
DMK,24,6700,1000,TAMILNADU,Post Graduate
BJP,0,1090000,2330000,GUJARAT,10th Pass
AAP,0,10000,2900,DELHI,Others
BJP,0,150000,10000,KARNATAKA,Graduate Professional
