Party,Criminal Case,Total Assets,Liabilities,state,Education
AIADMK,3,150000,100,KERALA,10th Pass
BJP,1,90000,2300,TAMILNADU,Post Graduate
DMK,5,30000,500,DELHI,Post Graduate
YSRCP,0,1590000,2500,TAMILNADU,12th Pass
IND,0,8400,340000,TAMILNADU,Post Graduate
BJD,1,80000,6900,TAMILNADU,10th Pass
AITC,0,30000,500,KARNATAKA,Graduate
BJP,0,60000,0,HARYANA,Graduate
INC,2,0,30000,ANDHRAPRADESH,Doctorate
INC,6,0,800,WESTBENGAL,Graduate
INC,8,270000,1400,ODISHA,Graduate
JD(U),0,1750000,6900,TAMILNADU,12th Pass
INC,0,70000,30000,TAMILNADU,Graduate Professional
BJP,9,80000,1600,RAJASTHAN,Graduate
JD(U),0,20000,40000,MAHARASHTRA,12th Pass
AITC,2,830000,1400,BIHAR,12th Pass
BJP,6,20000,2900,UTTARPRADESH,10th Pass
BJP,2,80000,1700,BIHAR,Graduate
BJP,2,50000,900,MEGHALAYA,12th Pass
INC,1,500000,10000,UTTARPRADESH,Graduate
BJP,1,710000,30000,UTTARPRADESH,8th Pass
AAP,0,70000,6700,KARNATAKA,8th Pass
BJP,0,10000,90000,UTTARPRADESH,Graduate Professional
INC,0,0,30000,KARNATAKA,12th Pass
SHS,0,30000,40000,KARNATAKA,12th Pass
INC,0,40000,3300,ANDHRAPRADESH,12th Pass
INC,0,0,2300,BIHAR,8th Pass
JD(S),42,120000,70000,UTTARPRADESH,Graduate Professional
BJP,0,0,6300,MADHYAPRADESH,10th Pass
BJP,0,80000,0,WESTBENGAL,Graduate
BJP,0,30000,1500,HARYANA,Graduate
INC,15,0,40000,UTTARPRADESH,Graduate Professional
INC,5,10000,2800,UTTARAKHAND,Post Graduate
INC,1,80000,900,TAMILNADU,10th Pass
YSRCP,3,70000,10000,WESTBENGAL,Graduate Professional
BJP,0,80000,0,GUJARAT,Graduate
INC,0,20000,10000,DELHI,Graduate Professional
BJP,0,90000,1200,CHHATTISGARH,Graduate
DMK,0,40000,91,KARNATAKA,10th Pass
NCP,5,20000,30000,KARNATAKA,Post Graduate
NCP,0,70000,1140000,MANIPUR,Graduate
BJP,0,20000,600,BIHAR,12th Pass
AITC,0,30000,8200,KERALA,Doctorate
BJP,4,60000,300,UTTARAKHAND,Graduate
BJP,3,60000,20000,WESTBENGAL,Graduate
INC,1,4900,4900,GUJARAT,Graduate
YSRCP,10,3400,9800,TAMILNADU,Doctorate
BJP,1,10000,2400,WESTBENGAL,Graduate Professional
BJP,13,80000,1200,GUJARAT,Post Graduate
INC,2,280000,1300,UTTARPRADESH,10th Pass
JD(U),0,20000,1600,CHHATTISGARH,Others
NDPP,3,160000,340000,BIHAR,Graduate
NDPP,10,2500,0,TRIPURA,Graduate Professional
BJP,3,0,1200,ARUNACHALPRADESH,12th Pass
AITC,0,4100,500000,BIHAR,12th Pass
BJP,6,3300,6900,ANDHRAPRADESH,Graduate Professional
YSRCP,0,0,6100,MEGHALAYA,Graduate
RJD,0,20000,400,MADHYAPRADESH,Graduate Professional
SP,1,130000,180000,RAJASTHAN,12th Pass
BJP,15,190000,7000,JHARKHAND,10th Pass
INC,1,40000,80000,WESTBENGAL,Post Graduate
BJP,29,3000,10000,UTTARPRADESH,10th Pass
AIADMK,0,240000,20000,GUJARAT,Graduate
CPI(M),0,8900,6200,ASSAM,Post Graduate
BJP,1,10000,30000,KARNATAKA,Post Graduate
DMK,2,70000,0,ANDHRAPRADESH,10th Pass
YSRCP,0,950000,3200,UTTARAKHAND,12th Pass
BJP,0,3900,700,NAGALAND,12th Pass
AITC,0,460000,900,MADHYAPRADESH,12th Pass
AAP,3,30000,200,DELHI,Post Graduate
DMK,2,10000,100,WESTBENGAL,12th Pass
INC,0,20000,4600,MEGHALAYA,Graduate
BJP,0,170000,0,TAMILNADU,12th Pass
BJD,0,10000,8700,UTTARPRADESH,10th Pass
BJP,12,0,0,TAMILNADU,10th Pass
AIADMK,0,10000,8700,MADHYAPRADESH,Graduate
CPI(M),0,700000,50000,TAMILNADU,Post Graduate
BJP,1,6600,20000,JHARKHAND,Graduate
Sikkim Krantikari Morcha,0,60000,1200,CHHATTISGARH,12th Pass
BJP,1,10000,500,DELHI,10th Pass
SP,1,9100,2100,RAJASTHAN,Graduate Professional
AIADMK,0,60000,10000,SIKKIM,Post Graduate
AITC,11,20000,12,MADHYAPRADESH,Others
BJP,0,20000,10000,ODISHA,Graduate Professional
RJD,0,20000,40000,ANDHRAPRADESH,Graduate Professional
INC,0,20000,0,CHHATTISGARH,12th Pass
BJP,51,510000,0,UTTARAKHAND,Graduate
INC,0,2920000,3600,MAHARASHTRA,Graduate Professional
CPI(M),0,80000,3800,GOA,Post Graduate
INC,3,50000,0,MEGHALAYA,10th Pass
BJP,19,0,0,UTTARPRADESH,Post Graduate
BJP,0,20000,1300,UTTARAKHAND,10th Pass
INC,12,30000,2300,BIHAR,Graduate
JD(U),12,10000,0,ANDHRAPRADESH,10th Pass
YSRCP,2,1600,12,BIHAR,12th Pass
DMK,4,210000,300,BIHAR,Post Graduate
BJP,5,1430000,0,KARNATAKA,Graduate Professional
INC,3,70000,10000,UTTARPRADESH,Graduate
CPI(M),0,0,2200,ARUNACHALPRADESH,10th Pass
TDP,8,0,800,TAMILNADU,8th Pass
AITC,4,20000,6000,TRIPURA,Graduate Professional
BJP,0,0,0,CHHATTISGARH,Graduate Professional
AAP,0,10000,20000,DELHI,10th Pass
INC,0,10000,0,UTTARPRADESH,Graduate Professional
SP,1,0,20000,WESTBENGAL,Graduate
BJP,0,40000,10000,MADHYAPRADESH,Graduate
BJP,2,20000,2900,ANDHRAPRADESH,10th Pass
INC,0,950000,0,JHARKHAND,12th Pass
DMK,1,300000,400,TAMILNADU,10th Pass
CPI(M),7,10000,30000,MAHARASHTRA,Graduate Professional
INC,2,660000,130000,MEGHALAYA,Graduate
DMK,1,10000,0,MADHYAPRADESH,8th Pass
AIADMK,0,150000,100,ANDHRAPRADESH,Post Graduate
BJP,1,280000,1000,DELHI,Post Graduate
INC,0,0,40000,MAHARASHTRA,Graduate Professional
SHS,1,30000,10000,MAHARASHTRA,Post Graduate
BJP,3,130000,1000,RAJASTHAN,Graduate
BJP,0,30000,300,GUJARAT,12th Pass
BJP,0,10000,6200,MADHYAPRADESH,Graduate
BJP,0,60000,30000,TAMILNADU,Graduate
CPI,2,9100,20000,BIHAR,Graduate
BJP,16,2300,800,KERALA,Post Graduate
BJP,1,10000,0,ANDHRAPRADESH,Post Graduate
IND,0,90000,0,PUDUCHERRY,Post Graduate
BJP,3,3900,300,MAHARASHTRA,Post Graduate
AITC,0,2400,0,KARNATAKA,12th Pass
BJD,1,30000,40000,BIHAR,Post Graduate
BJP,0,10000,100,KERALA,Graduate
YSRCP,29,80000,80000,MADHYAPRADESH,Graduate Professional
BJP,0,10000,0,UTTARPRADESH,Graduate Professional
BJP,10,3000,110000,UTTARPRADESH,Graduate
INC,5,0,100,WESTBENGAL,Doctorate
BJP,7,120000,2500,MAHARASHTRA,10th Pass
AAP,3,0,350000,WESTBENGAL,Post Graduate
YSRCP,1,490000,1200,BIHAR,Graduate
INC,0,6000,170000,RAJASTHAN,Graduate
INC,0,7700,500,MADHYAPRADESH,12th Pass
BJP,0,40000,7500,BIHAR,Graduate
AITC,5,140000,300,MANIPUR,Graduate Professional
AITC,1,9400,7100,MEGHALAYA,Graduate Professional
BJP,0,8700,700,ASSAM,12th Pass
IND,0,160000,0,DELHI,Post Graduate
AITC,3,80000,40000,MAHARASHTRA,Graduate
INC,3,10000,30000,ANDHRAPRADESH,12th Pass
JD(S),0,80000,1400,WESTBENGAL,Post Graduate
BJP,4,6700,800,UTTARPRADESH,Others
BJP,14,10000,10000,HARYANA,Graduate
AAP,2,610000,1500,TAMILNADU,12th Pass
DMK,1,20000,50000,SIKKIM,Post Graduate
INC,0,420000,400,BIHAR,Post Graduate
BJP,0,1700,800,MAHARASHTRA,12th Pass
SHS,7,0,10000,MADHYAPRADESH,Graduate
INC,3,0,7200,JHARKHAND,10th Pass
IND,1,5000,1300,TAMILNADU,Post Graduate
BJP,0,1500,1200,JHARKHAND,Post Graduate
INC,2,20000,80000,ARUNACHALPRADESH,Graduate
BJP,1,60000,70000,MADHYAPRADESH,Post Graduate
BJD,0,350000,1100,KARNATAKA,Graduate
BJP,1,490000,500,RAJASTHAN,12th Pass
YSRCP,1,0,190000,BIHAR,12th Pass
INC,0,70000,1900,ARUNACHALPRADESH,12th Pass
CPI(M),3,60000,3900,RAJASTHAN,10th Pass
BJP,2,60000,3900,MAHARASHTRA,10th Pass
DMK,1,80000,20000,CHHATTISGARH,Graduate
DMK,19,20000,800,TAMILNADU,10th Pass
BJP,0,60000,30000,KERALA,Graduate Professional
INC,0,300000,10000,BIHAR,Graduate
INC,0,0,7100,RAJASTHAN,10th Pass
TDP,0,60000,350000,KARNATAKA,8th Pass
BJP,1,1590000,7400,MAHARASHTRA,Graduate
INC,0,6480000,100,GUJARAT,Graduate
YSRCP,4,6400,2900,MEGHALAYA,Others
BJP,0,260000,0,BIHAR,Post Graduate
INC,14,6000,1200,HIMACHALPRADESH,8th Pass
BJP,0,120000,140000,PUNJAB,12th Pass
CPI(M),7,30000,3200,WESTBENGAL,Graduate
CPI(M),1,4350000,1500,UTTARAKHAND,Post Graduate
AITC,3,60000,10000,MAHARASHTRA,Graduate Professional
BJP,0,80000,3900,WESTBENGAL,8th Pass
JMM,6,110000,0,TAMILNADU,10th Pass
NCP,51,250000,760000,ANDHRAPRADESH,8th Pass
BJP,2,0,130000,GUJARAT,12th Pass
BJP,0,0,10000,ANDHRAPRADESH,12th Pass
BJP,0,1020000,1200,ARUNACHALPRADESH,Graduate
AAP,1,70000,40000,KARNATAKA,12th Pass
BJP,0,180000,900,GUJARAT,12th Pass
INC,0,70000,70,ASSAM,Post Graduate
YSRCP,0,10000,220000,KARNATAKA,Graduate Professional
RJD,1,4000,2800,GUJARAT,Post Graduate
BJP,0,270000,3000,TAMILNADU,12th Pass
INC,0,2500,0,HARYANA,Graduate
AAP,0,150000,20000,MAHARASHTRA,12th Pass
BJP,16,90000,40000,GUJARAT,10th Pass
BJP,9,30000,20000,GUJARAT,Post Graduate
INC,0,0,2100,GUJARAT,8th Pass
DMK,0,230000,50000,JHARKHAND,Post Graduate
INC,1,20000,8800,MAHARASHTRA,Graduate
BJP,2,10000,3000,PUNJAB,8th Pass
DMK,1,5900,2300,KARNATAKA,Graduate Professional
INC,1,280000,3000,GUJARAT,Graduate
INC,9,1750000,10000,ODISHA,Post Graduate
BJD,0,70000,1600,TAMILNADU,5th Pass
SP,11,140000,1210000,DELHI,12th Pass
BJP,3,1400,4400,MANIPUR,12th Pass
INC,3,120000,20000,UTTARPRADESH,Post Graduate
DMK,2,10000,2500,ARUNACHALPRADESH,8th Pass
BJP,0,10000,7100,KARNATAKA,Graduate
BJP,21,10000,30000,MADHYAPRADESH,Post Graduate
CPI(M),0,5600,1200,RAJASTHAN,10th Pass
BJP,0,10000,1700,MADHYAPRADESH,Graduate Professional
DMK,0,20000,8400,KERALA,12th Pass
BJP,4,20000,20000,HARYANA,Post Graduate
DMK,0,20000,94,BIHAR,12th Pass
BJP,0,90000,400,DELHI,12th Pass
BJP,1,6800,250000,BIHAR,10th Pass
BJP,18,50000,1200,UTTARAKHAND,Graduate Professional
YSRCP,4,20000,10000,MAHARASHTRA,Graduate Professional
INC,0,50000,0,HIMACHALPRADESH,Graduate
AAP,0,100000,1300,TAMILNADU,12th Pass
AAP,0,10000,1400,ASSAM,Post Graduate
YSRCP,2,0,2700,MADHYAPRADESH,Graduate Professional
AAP,1,0,6000,RAJASTHAN,10th Pass
AITC,0,10000,0,ASSAM,10th Pass
BJP,3,70000,5000,KERALA,Graduate
JD(U),0,5200,5600,MANIPUR,10th Pass
INC,1,180000,30000,UTTARPRADESH,Others
INC,12,40000,10000,KARNATAKA,Post Graduate
CPI,3,20000,100,WESTBENGAL,Graduate
AITC,0,170000,220000,DELHI,Graduate
DMK,0,90000,30000,KARNATAKA,10th Pass
CPI(M),0,80000,1200,GOA,Graduate
Sikkim Krantikari Morcha,15,40000,10000,MEGHALAYA,10th Pass
AAP,3,5200,40000,RAJASTHAN,Graduate
AITC,99,2200,1200,UTTARPRADESH,Others
JD(S),29,250000,900,UTTARPRADESH,12th Pass
BJP,51,50000,3000,TAMILNADU,Graduate Professional
AAP,0,530000,120000,DELHI,Graduate
IND,2,20000,30000,ANDHRAPRADESH,Doctorate
CPI(M),0,10000,1400,ANDHRAPRADESH,10th Pass
SHS,0,790000,10000,HIMACHALPRADESH,Literate
AAP,0,10000,0,RAJASTHAN,Post Graduate
RJD,7,20000,6100,ODISHA,Post Graduate
BJP,3,4100,900,ANDHRAPRADESH,12th Pass
AITC,1,0,3800,GUJARAT,Graduate
IND,10,80000,1200,UTTARPRADESH,Graduate
INC,0,190000,40000,CHHATTISGARH,Post Graduate
BJP,0,0,1800,KERALA,Doctorate
YSRCP,4,10000,2830000,BIHAR,Others
NCP,0,6300,10000,KERALA,5th Pass
YSRCP,0,80000,0,MAHARASHTRA,5th Pass
BJP,0,20000,3700,ANDHRAPRADESH,Graduate
BJP,12,80000,4900,MAHARASHTRA,Post Graduate
BJP,1,30000,6300,GUJARAT,Post Graduate
BJP,0,480000,8300,MAHARASHTRA,12th Pass
BJP,1,40000,10000,ARUNACHALPRADESH,Graduate Professional
YSRCP,0,140000,170000,KARNATAKA,Doctorate
BJP,2,1900,200,UTTARAKHAND,12th Pass
RJD,1,70000,120000,JHARKHAND,Graduate
BJP,0,10000,1200,TAMILNADU,8th Pass
NCP,0,70000,3000,MANIPUR,Graduate Professional
DMK,0,30000,2800,BIHAR,Graduate
BJP,1,230000,9900,HIMACHALPRADESH,5th Pass
DMK,6,0,300,ASSAM,Post Graduate
AAP,2,70000,10000,BIHAR,Graduate
YSRCP,5,5800,300,PUNJAB,Post Graduate
DMK,0,7700,9700,ODISHA,12th Pass
INC,0,0,20000,MAHARASHTRA,12th Pass
JD(S),0,10000,140000,UTTARPRADESH,Literate
YSRCP,3,10000,9800,MAHARASHTRA,Post Graduate
IND,2,10000,200,ANDHRAPRADESH,Graduate Professional
BJP,1,90000,0,ASSAM,12th Pass
CPI(M),0,90000,10000,UTTARPRADESH,Graduate Professional
NCP,0,1210000,10000,MAHARASHTRA,Graduate
BJP,12,9300,5900,MAHARASHTRA,10th Pass
YSRCP,0,2300,3000,ODISHA,12th Pass
JD(U),10,0,8100,KARNATAKA,Doctorate
BJP,0,3800,600,MADHYAPRADESH,10th Pass
AITC,1,100000,50000,KARNATAKA,Graduate Professional
BJP,0,30000,30000,TAMILNADU,Graduate Professional
CPI(M),9,10000,0,UTTARAKHAND,Graduate Professional
INC,11,0,9800,MADHYAPRADESH,Post Graduate
JD(U),3,20000,20000,DELHI,10th Pass
JMM,3,90000,2400,HIMACHALPRADESH,Post Graduate
IND,0,10000,0,WESTBENGAL,8th Pass
INC,13,20000,7000,UTTARPRADESH,10th Pass
DMK,0,0,100,HARYANA,Graduate
BJP,7,2920000,7900,MADHYAPRADESH,Post Graduate
BJP,0,540000,1500,UTTARAKHAND,12th Pass
BJP,0,30000,800,TAMILNADU,10th Pass
BJP,6,150000,0,HARYANA,Post Graduate
AITC,3,20000,50000,UTTARPRADESH,12th Pass
BJP,0,10000,340000,JHARKHAND,12th Pass
BJP,1,40000,2800,NAGALAND,12th Pass
DMK,29,30000,30000,UTTARPRADESH,Post Graduate
YSRCP,10,20000,2300,UTTARPRADESH,12th Pass
BJP,0,20000,4100,KERALA,Graduate
BJP,99,70000,20000,ARUNACHALPRADESH,10th Pass
SHS,13,10000,400,DELHI,Graduate
BJP,10,0,10000,DELHI,Graduate
AIADMK,3,7700,1300,MADHYAPRADESH,12th Pass
SHS,0,2410000,140000,MEGHALAYA,Doctorate
BJP,0,10000,5000,ARUNACHALPRADESH,12th Pass
INC,0,3800,80000,BIHAR,Graduate Professional
BJP,0,40000,0,MANIPUR,12th Pass
BJP,0,0,90000,MAHARASHTRA,12th Pass
IND,6,2000,3900,MAHARASHTRA,Post Graduate
BJP,0,1480000,2300,WESTBENGAL,Doctorate
BJP,11,20000,200,MAHARASHTRA,Post Graduate
AITC,0,100000,10000,MAHARASHTRA,10th Pass
CPI(M),0,50000,4300,ANDHRAPRADESH,Post Graduate
AITC,0,90000,3400,BIHAR,Post Graduate
BJP,0,400000,4700,BIHAR,8th Pass
BJP,14,480000,1000,GUJARAT,Graduate
BJP,9,130000,400,MAHARASHTRA,Post Graduate
BJP,0,10000,60000,BIHAR,8th Pass
YSRCP,0,10000,20000,RAJASTHAN,Graduate
YSRCP,4,1700,18,KERALA,10th Pass
BJP,7,50000,170000,MAHARASHTRA,Others
BJP,4,1890000,0,HARYANA,Graduate Professional
CPI(M),3,1900,8800,KARNATAKA,10th Pass
NCP,5,40000,1500,GOA,10th Pass
AAP,0,140000,0,TAMILNADU,12th Pass
INC,0,170000,60000,GUJARAT,10th Pass
IND,2,10000,20000,MADHYAPRADESH,10th Pass
INC,0,50000,1100,GUJARAT,Graduate
DMK,0,440000,180000,KERALA,Others
JD(S),0,20000,2600,JHARKHAND,Graduate Professional
AAP,0,170000,30000,ODISHA,Graduate
AITC,0,6500,0,UTTARPRADESH,Graduate
CPI(M),3,70000,50000,ARUNACHALPRADESH,Graduate
NCP,1,10000,1600,ANDHRAPRADESH,Graduate Professional
AITC,4,10000,0,TAMILNADU,Graduate
DMK,0,40000,2700,UTTARPRADESH,Post Graduate
INC,0,2400,0,NAGALAND,Graduate Professional
BJP,1,0,20000,RAJASTHAN,Graduate
BJP,0,20000,15,DELHI,Graduate Professional
BJP,21,70000,300,KARNATAKA,Graduate
AITC,0,10000,50000,KARNATAKA,Graduate
IND,13,70000,10000,BIHAR,Graduate
INC,0,400,5000,KARNATAKA,12th Pass
BJP,0,330000,700,UTTARPRADESH,Post Graduate
BJP,2,0,800,KERALA,Graduate
INC,0,50000,0,BIHAR,Graduate
JD(U),0,130000,9000,TAMILNADU,12th Pass
INC,9,4300,3800,ASSAM,Graduate
BJD,0,4900,200,MAHARASHTRA,Post Graduate
BJP,3,10000,2200,MAHARASHTRA,Graduate Professional
INC,0,8300,20000,HIMACHALPRADESH,12th Pass
BJP,0,1480000,1300,JHARKHAND,12th Pass
SP,10,30000,3400,PUDUCHERRY,Graduate
DMK,0,1500,220000,ODISHA,Graduate Professional
BJP,0,10000,2300,CHHATTISGARH,10th Pass
INC,0,10000,4500,MAHARASHTRA,10th Pass
BJP,0,10000,4500,WESTBENGAL,12th Pass
BJP,0,30000,0,NAGALAND,10th Pass
DMK,2,1400,2300,MADHYAPRADESH,10th Pass
BJP,0,40000,100,BIHAR,12th Pass
BJP,1,40000,5500,ODISHA,10th Pass
AIADMK,4,140000,0,BIHAR,Graduate
YSRCP,14,0,10000,HIMACHALPRADESH,8th Pass
BJD,5,400,700,RAJASTHAN,Graduate
AITC,1,4300,3200,ANDHRAPRADESH,12th Pass
BJP,11,2300,1800,MADHYAPRADESH,Others
DMK,0,570000,500,RAJASTHAN,12th Pass
BJP,2,0,2900,ASSAM,Graduate
INC,2,50000,3000,JHARKHAND,Graduate
AITC,3,510000,100,MAHARASHTRA,Graduate
AITC,0,60000,20000,TRIPURA,8th Pass
YSRCP,0,0,40000,ANDHRAPRADESH,8th Pass
INC,1,10000,200,MAHARASHTRA,Graduate Professional
BJP,3,0,50,CHHATTISGARH,Graduate
RJD,46,160000,40000,KERALA,12th Pass
YSRCP,7,0,1400,TAMILNADU,Graduate Professional
BJP,0,30000,100,MAHARASHTRA,10th Pass
CPI(M),3,10000,15,ODISHA,12th Pass
INC,0,3700,30000,HARYANA,12th Pass
INC,0,3100,7000,RAJASTHAN,Graduate
BJP,0,20000,3700,MADHYAPRADESH,Graduate
BJP,1,170000,500,TAMILNADU,Post Graduate
INC,1,20000,0,RAJASTHAN,Graduate Professional
BJP,173,110000,1600,KERALA,10th Pass
CPI(M),5,0,18,HARYANA,12th Pass
AITC,0,3300,0,ARUNACHALPRADESH,8th Pass
BJP,0,50000,61,WESTBENGAL,Post Graduate
SP,0,570000,1800,DELHI,Graduate
CPI(M),3,0,40000,UTTARPRADESH,Graduate
BJP,0,700000,1300,ODISHA,Literate
BJP,5,160000,100,BIHAR,Post Graduate
BJP,0,230000,600,KERALA,Graduate Professional
BJP,0,50000,10000,MAHARASHTRA,12th Pass
INC,0,6900,2000,KARNATAKA,Graduate
DMK,0,140000,2500,BIHAR,Graduate
IND,1,10000,30000,MEGHALAYA,Graduate
INC,12,20000,1300,CHHATTISGARH,12th Pass
BJP,7,10000,700,BIHAR,Post Graduate
BJP,4,70000,0,KARNATAKA,12th Pass
BJP,0,300000,100,MAHARASHTRA,Post Graduate
BJP,173,40000,1000,TAMILNADU,12th Pass
AITC,0,130000,0,HIMACHALPRADESH,Post Graduate
AAP,7,10000,8300,ODISHA,Graduate
YSRCP,22,290000,20000,MAHARASHTRA,Post Graduate
BJP,0,0,2800,JHARKHAND,12th Pass
DMK,1,150000,49,DELHI,Literate
AAP,0,10000,300,PUNJAB,Post Graduate
INC,0,80000,100,RAJASTHAN,Post Graduate
BJD,12,20000,1400,MADHYAPRADESH,Graduate
DMK,1,0,5000,PUDUCHERRY,Graduate Professional
DMK,0,0,1900,MAHARASHTRA,Post Graduate
Tipra Motha Party,0,10000,8400,PUNJAB,12th Pass
BJP,0,110000,100,MAHARASHTRA,Post Graduate
BJP,0,70000,10000,HARYANA,8th Pass
AAP,0,3000,0,MAHARASHTRA,Post Graduate
BJP,12,20000,20000,PUNJAB,Graduate Professional
BJP,5,0,1900,TAMILNADU,12th Pass
BJP,0,120000,60000,KARNATAKA,10th Pass
CPI(M),2,20000,2900,UTTARPRADESH,10th Pass
JD(U),0,2420000,0,KARNATAKA,Literate
INC,0,70000,500,GUJARAT,Graduate Professional
BJP,0,10000,10000,SIKKIM,Post Graduate
AITC,5,100000,2000,TAMILNADU,10th Pass
BJP,3,10000,2600,TAMILNADU,10th Pass
BJP,1,90000,0,SIKKIM,Graduate Professional
AAP,2,70000,20000,KERALA,8th Pass
JD(S),0,9100,1140000,TAMILNADU,Post Graduate
JD(U),1,110000,0,GUJARAT,Post Graduate
BJD,0,6500,40000,ARUNACHALPRADESH,Graduate Professional
NDPP,0,6700,500,MANIPUR,10th Pass
TDP,4,3700,0,ASSAM,Graduate
INC,29,30000,3500,JHARKHAND,Graduate
AAP,0,130000,0,HARYANA,Post Graduate
DMK,0,340000,700,BIHAR,Graduate
BJP,0,100000,500000,HIMACHALPRADESH,8th Pass
INC,0,0,8500,KARNATAKA,Graduate
YSRCP,0,0,1400,TAMILNADU,Post Graduate
NDPP,13,1220000,20000,PUDUCHERRY,Post Graduate
BJP,1,10000,200,ODISHA,5th Pass
BJP,9,100000,70000,ODISHA,Post Graduate
AITC,5,6700,10000,DELHI,Graduate Professional
DMK,7,20000,1300,KERALA,Graduate Professional
AIADMK,0,1260000,18,UTTARPRADESH,Graduate Professional
INC,0,10000,500,GUJARAT,8th Pass
INC,0,80000,800,UTTARAKHAND,12th Pass
BJP,0,40000,1600,MEGHALAYA,Graduate
DMK,0,10000,1200,KARNATAKA,12th Pass
Sikkim Krantikari Morcha,1,70000,30000,RAJASTHAN,Graduate
BJP,1,9700,0,PUNJAB,10th Pass
AITC,0,0,10000,DELHI,Graduate
CPI(M),0,0,60000,MADHYAPRADESH,Graduate
AITC,0,2300,30000,KERALA,12th Pass
NCP,7,1200,4600,ANDHRAPRADESH,12th Pass
AAP,6,90000,300,TAMILNADU,Post Graduate
BJP,1,30000,40000,HARYANA,Graduate Professional
SP,2,4390000,3000,MAHARASHTRA,Graduate Professional
AITC,0,40000,20000,MAHARASHTRA,Graduate Professional
BJP,0,30000,0,ANDHRAPRADESH,Others
BJP,0,6800,120000,UTTARAKHAND,12th Pass
AAP,0,80000,0,TAMILNADU,12th Pass
JMM,1,4000,5800,KERALA,5th Pass
BJP,4,60000,60000,WESTBENGAL,Graduate Professional
INC,12,700000,4900,KARNATAKA,Graduate
YSRCP,8,5000,100,KARNATAKA,5th Pass
BJP,3,0,30000,MEGHALAYA,Post Graduate
BJP,29,10000,100,TAMILNADU,10th Pass
AAP,0,150000,1400,ASSAM,Graduate
BJP,2,10000,0,TAMILNADU,10th Pass
JD(S),0,70000,800,MAHARASHTRA,Graduate
BJP,0,90000,800,UTTARPRADESH,10th Pass
BJP,3,450000,220000,JHARKHAND,Graduate Professional
AIADMK,0,10000,80000,ASSAM,Graduate
INC,13,80000,100,DELHI,12th Pass
JD(S),0,170000,1200,ANDHRAPRADESH,Graduate Professional
INC,3,9300,220000,KARNATAKA,Post Graduate
YSRCP,9,0,0,NAGALAND,10th Pass
BJP,1,270000,2400,KERALA,Post Graduate
BJP,7,20000,1900,HARYANA,12th Pass
NDPP,0,10000,2200,MADHYAPRADESH,10th Pass
JD(U),0,6900,5100,BIHAR,10th Pass
NCP,1,1260000,1500,MADHYAPRADESH,Graduate Professional
BJP,0,6700,3100,MEGHALAYA,Graduate Professional
CPI,0,6000,0,MAHARASHTRA,Post Graduate
BJD,0,90000,0,KARNATAKA,Graduate Professional
BJP,3,20000,470000,TAMILNADU,Doctorate
BJP,0,250000,0,BIHAR,Post Graduate
AAP,0,170000,600,UTTARPRADESH,Graduate Professional
DMK,0,130000,1900,MADHYAPRADESH,10th Pass
BJP,3,30000,2330000,RAJASTHAN,Literate
JD(U),5,110000,2000,MADHYAPRADESH,Graduate Professional
BJP,1,10000,40000,DELHI,Others
INC,0,20000,0,KERALA,8th Pass
YSRCP,1,90000,2000,ANDHRAPRADESH,Graduate
BJP,0,10000,0,TAMILNADU,Graduate
BJP,1,20000,40000,MAHARASHTRA,10th Pass
AAP,0,40000,9700,TAMILNADU,Post Graduate
BJP,38,370000,12,MAHARASHTRA,12th Pass
BJP,1,1700,0,UTTARPRADESH,12th Pass
AIADMK,1,510000,6300,WESTBENGAL,Graduate
BJP,46,0,0,KERALA,12th Pass
NPP,13,10000,0,JHARKHAND,Graduate
BJP,19,710000,200,MAHARASHTRA,Graduate Professional
CPI(M),0,0,5600,DELHI,Graduate
BJD,18,0,400,GUJARAT,Graduate Professional
BJP,1,50000,0,KARNATAKA,Graduate Professional
BJP,3,1890000,9800,GUJARAT,Graduate
JD(U),0,10000,160000,TAMILNADU,Post Graduate
BJP,0,210000,1200,ASSAM,12th Pass
BJP,99,400000,500,MAHARASHTRA,Graduate Professional
AAP,4,0,30000,WESTBENGAL,12th Pass
BJP,0,1000,1600,UTTARPRADESH,8th Pass
AAP,1,10000,0,MAHARASHTRA,Others
BJP,0,30000,5900,ARUNACHALPRADESH,Graduate Professional
AAP,0,530000,9800,ANDHRAPRADESH,Graduate
NPP,0,1480000,160000,UTTARPRADESH,10th Pass
SP,1,30000,0,HIMACHALPRADESH,Post Graduate
BJP,2,10000,30000,WESTBENGAL,Graduate
TDP,0,20000,100,ANDHRAPRADESH,Graduate
INC,0,150000,2300,ANDHRAPRADESH,5th Pass
Sikkim Krantikari Morcha,0,0,10000,UTTARPRADESH,Literate
YSRCP,0,30000,0,GUJARAT,12th Pass
BJP,7,110000,20000,CHHATTISGARH,Graduate Professional
AAP,0,1070000,3500,TAMILNADU,5th Pass
INC,1,50000,2900,KARNATAKA,Graduate Professional
BJP,0,40000,400,BIHAR,Graduate Professional
BJD,0,6800,400,MADHYAPRADESH,Post Graduate
JD(U),0,20000,2800,KARNATAKA,12th Pass
BJP,3,30000,7000,UTTARPRADESH,Post Graduate
INC,1,230000,7100,JHARKHAND,Graduate
CPI,0,90000,4700,KERALA,Others
AAP,30,80000,1200,GUJARAT,12th Pass
BJP,3,7100,3600,BIHAR,8th Pass
