Party,Criminal Case,Total Assets,Liabilities,state,Education
DMK,5,50000,1700,UTTARPRADESH,12th Pass
BJP,0,10000,800,MANIPUR,Post Graduate
DMK,3,20000,30000,TAMILNADU,12th Pass
AAP,0,70000,2000,MAHARASHTRA,10th Pass
INC,1,7700,6800,GUJARAT,Graduate
AITC,0,180000,1400,WESTBENGAL,12th Pass
INC,0,10000,1800,MAHARASHTRA,Graduate
BJD,5,0,7000,WESTBENGAL,Graduate Professional
JMM,0,5100,30000,UTTARPRADESH,Graduate
CPI(M),0,60000,800,MAHARASHTRA,Graduate
BJP,2,6900,240000,HIMACHALPRADESH,Graduate Professional
INC,0,30000,1200,UTTARPRADESH,Graduate
BJP,0,30000,40000,UTTARPRADESH,Doctorate
SP,0,120000,2800,TRIPURA,10th Pass
SP,0,10000,1300,BIHAR,12th Pass
BJP,0,110000,2000,NAGALAND,Doctorate
BJP,0,5100,20000,WESTBENGAL,Graduate
AAP,0,30000,20000,DELHI,8th Pass
BJD,0,310000,400,KARNATAKA,8th Pass
DMK,6,20000,2000,TAMILNADU,8th Pass
BJP,0,0,0,GUJARAT,Post Graduate
INC,3,1100,280000,PUNJAB,Graduate
IND,6,0,1000,MADHYAPRADESH,Post Graduate
INC,1,50000,220000,JHARKHAND,8th Pass
IND,4,180000,30000,ARUNACHALPRADESH,Graduate
BJP,3,120000,10000,RAJASTHAN,Graduate Professional
BJP,1,1430000,480000,DELHI,Graduate Professional
BJD,4,20000,3200,BIHAR,10th Pass
BJD,5,200,14,BIHAR,12th Pass
DMK,0,50000,12,TAMILNADU,Graduate Professional
BJP,0,40000,300,UTTARPRADESH,10th Pass
NCP,3,2500,2600,KARNATAKA,Post Graduate
SHS,0,7900,40000,ANDHRAPRADESH,12th Pass
CPI(M),7,650000,60000,TAMILNADU,12th Pass
BJP,0,20000,800,GUJARAT,Doctorate
JD(U),0,3500,20000,WESTBENGAL,12th Pass
DMK,1,1280000,110000,KERALA,Graduate Professional
AAP,3,10000,2100,PUNJAB,Doctorate
SP,0,2500,0,ODISHA,12th Pass
BJP,7,30000,10000,TAMILNADU,10th Pass
AIADMK,0,50000,10000,PUNJAB,8th Pass
JMM,0,5600,3400,HARYANA,8th Pass
IND,0,10000,900,HARYANA,Others
TDP,10,30000,600,KERALA,10th Pass
CPI(M),0,0,4000,UTTARPRADESH,Graduate
INC,1,130000,300,KARNATAKA,Graduate
BJD,2,20000,800,BIHAR,12th Pass
CPI,10,40000,600,MADHYAPRADESH,Graduate Professional
DMK,4,10000,30000,TAMILNADU,12th Pass
BJP,0,3400,20000,RAJASTHAN,10th Pass
INC,2,580000,10000,KARNATAKA,12th Pass
IND,6,190000,1700,TAMILNADU,Graduate
CPI(M),0,10000,99,UTTARPRADESH,12th Pass
BJD,2,5500,1100,ODISHA,8th Pass
NPP,11,1600,0,ANDHRAPRADESH,Graduate
DMK,29,90000,130000,TAMILNADU,Post Graduate
DMK,4,0,1700,TAMILNADU,8th Pass
BJP,0,40000,1200,UTTARAKHAND,10th Pass
DMK,173,5800,10000,TAMILNADU,Graduate Professional
IND,0,100000,10000,MADHYAPRADESH,10th Pass
BJP,5,30000,3800,MADHYAPRADESH,Graduate Professional
CPI(M),3,30000,3600,RAJASTHAN,Graduate
BJP,0,3000,1600,MADHYAPRADESH,Graduate Professional
RJD,4,20000,0,UTTARPRADESH,Graduate Professional
DMK,0,0,40000,TAMILNADU,Graduate Professional
DMK,29,20000,300,TAMILNADU,Post Graduate
AITC,0,30000,10000,WESTBENGAL,Graduate
AITC,4,140000,900,WESTBENGAL,12th Pass
BJD,0,270000,110000,RAJASTHAN,12th Pass
BJP,0,9300,6200,TAMILNADU,12th Pass
AIADMK,0,130000,1700,BIHAR,Graduate Professional
Sikkim Krantikari Morcha,5,950000,0,KARNATAKA,Graduate
AAP,0,10000,800,MANIPUR,Graduate
SHS,1,30000,10000,CHHATTISGARH,Literate
BJP,0,720000,20000,HIMACHALPRADESH,Graduate Professional
AAP,13,30000,1700,MAHARASHTRA,Graduate
JMM,0,10000,0,KERALA,12th Pass
BJP,0,0,0,UTTARPRADESH,12th Pass
JD(U),0,30000,1700,SIKKIM,Post Graduate
BJP,0,480000,50000,CHHATTISGARH,10th Pass
BJP,1,10000,0,UTTARPRADESH,8th Pass
INC,0,260000,300,UTTARPRADESH,Graduate
BJD,0,0,5300,ANDHRAPRADESH,12th Pass
AAP,0,30000,60000,ASSAM,12th Pass
SP,1,0,2700,MEGHALAYA,Graduate
SHS,2,12670000,8900,UTTARAKHAND,Graduate
BJP,4,50000,1140000,TAMILNADU,12th Pass
YSRCP,2,120000,150000,PUNJAB,Graduate
BJP,0,40000,0,WESTBENGAL,Doctorate
BJP,0,8200,8500,BIHAR,12th Pass
Sikkim Krantikari Morcha,0,0,2900,GOA,Graduate Professional
JD(U),2,2960000,30000,MAHARASHTRA,Graduate
BJD,27,900,8700,TAMILNADU,Graduate
BJP,0,8900,110000,UTTARPRADESH,5th Pass
SHS,1,0,0,ODISHA,12th Pass
CPI(M),3,20000,60000,BIHAR,12th Pass
SP,0,9800,0,ODISHA,Graduate
INC,3,18,3200,RAJASTHAN,Post Graduate
DMK,9,20000,1000,TAMILNADU,10th Pass
AITC,0,0,1400,TAMILNADU,12th Pass
IND,0,0,40000,KERALA,Graduate
IND,7,10000,0,UTTARPRADESH,Graduate
DMK,9,20000,6500,TAMILNADU,10th Pass
BJD,7,740000,18,TAMILNADU,12th Pass
BJD,0,150000,1100,WESTBENGAL,Graduate Professional
YSRCP,0,10000,400,ANDHRAPRADESH,Graduate
SP,1,10000,300,JHARKHAND,12th Pass
BJP,1,30000,800,CHHATTISGARH,Graduate
BJP,0,30000,1600,MEGHALAYA,Graduate
BJP,2,1210000,1200,DELHI,Graduate Professional
INC,0,20000,6200,PUNJAB,12th Pass
BJP,0,1750000,7500,MAHARASHTRA,Post Graduate
BJD,0,0,0,JHARKHAND,Post Graduate
IND,1,10000,200,MAHARASHTRA,Graduate
SHS,5,20000,2900,UTTARPRADESH,Graduate Professional
BJP,0,230000,10000,GUJARAT,Doctorate
BJP,0,6700,10000,MADHYAPRADESH,Graduate Professional
AITC,0,20000,3000,WESTBENGAL,Post Graduate
CPI(M),0,10000,1900,KERALA,12th Pass
BJP,1,5200,70000,UTTARPRADESH,Post Graduate
AAP,0,200,40000,MADHYAPRADESH,10th Pass
DMK,4,630000,0,TAMILNADU,12th Pass
INC,0,490000,2300,MAHARASHTRA,Graduate Professional
INC,0,140000,10000,CHHATTISGARH,12th Pass
BJP,0,60000,400,GUJARAT,Graduate
INC,1,210000,280000,DELHI,12th Pass
BJP,0,750000,200,MADHYAPRADESH,Graduate Professional
YSRCP,0,10000,50000,ANDHRAPRADESH,Post Graduate
BJP,0,2000,390000,UTTARPRADESH,Graduate
DMK,4,0,10000,MAHARASHTRA,8th Pass
AIADMK,3,0,10000,BIHAR,Graduate
BJP,0,6900,80000,GUJARAT,Graduate
BJP,0,60000,3500,GUJARAT,Others
AAP,0,20000,40000,PUNJAB,10th Pass
BJP,1,170000,60000,BIHAR,Graduate
BJP,1,30000,40000,BIHAR,Graduate Professional
JMM,0,3500,190000,UTTARPRADESH,8th Pass
AAP,3,50000,1600,KERALA,Graduate
DMK,47,830000,5400,TAMILNADU,Graduate Professional
BJP,0,20000,220000,RAJASTHAN,Graduate Professional
BJP,0,5700,1700,UTTARPRADESH,Graduate
BJP,0,5000000,2000,RAJASTHAN,Graduate Professional
BJD,2,6700,6200,GUJARAT,10th Pass
BJP,2,0,2700,TAMILNADU,Graduate Professional
JD(U),18,10000,1500,WESTBENGAL,Graduate Professional
BJD,0,8400,5400,NAGALAND,Post Graduate
AITC,0,0,0,WESTBENGAL,Graduate
SP,0,40000,2900,HIMACHALPRADESH,Doctorate
INC,0,30000,56,BIHAR,10th Pass
BJP,0,1600,200,NAGALAND,10th Pass
DMK,0,10000,500,DELHI,12th Pass
Sikkim Krantikari Morcha,0,9300,1200,MEGHALAYA,Graduate
NPP,0,6800,10000,JHARKHAND,Graduate
BJP,14,280000,4100,TAMILNADU,12th Pass
BJP,0,6900,800,CHHATTISGARH,Post Graduate
CPI(M),0,20000,80000,BIHAR,Graduate Professional
JD(U),3,50000,2200,MADHYAPRADESH,Graduate
IND,0,90000,1300,HARYANA,12th Pass
NPP,3,20000,0,KERALA,5th Pass
AAP,2,10000,2200,BIHAR,12th Pass
Sikkim Krantikari Morcha,0,10000,0,ARUNACHALPRADESH,8th Pass
INC,0,10000,600,KARNATAKA,12th Pass
AITC,0,30000,0,WESTBENGAL,10th Pass
CPI(M),0,10000,10000,UTTARPRADESH,12th Pass
BJP,0,0,20000,MADHYAPRADESH,Post Graduate
NCP,10,70000,1000,TAMILNADU,Graduate Professional
BJD,0,0,300,MADHYAPRADESH,Graduate Professional
YSRCP,1,30000,50000,ANDHRAPRADESH,Post Graduate
SHS,0,300,2200,MAHARASHTRA,Graduate
DMK,0,300000,20000,TAMILNADU,12th Pass
INC,0,560000,200,ARUNACHALPRADESH,Graduate Professional
Sikkim Krantikari Morcha,0,10000,0,JHARKHAND,Graduate
BJP,0,400,4100,UTTARPRADESH,Graduate Professional
YSRCP,0,0,10000,ANDHRAPRADESH,Post Graduate
YSRCP,2,5800,4100,MAHARASHTRA,Graduate
BJP,0,40000,0,UTTARPRADESH,Graduate Professional
BJP,0,30000,800,MADHYAPRADESH,Graduate
AAP,0,480000,0,PUNJAB,12th Pass
SHS,2,120000,1500,UTTARPRADESH,Post Graduate
CPI(M),0,30000,360000,GUJARAT,Graduate
BJP,0,5300,40000,TRIPURA,Graduate Professional
YSRCP,6,10000,8300,RAJASTHAN,12th Pass
BJP,0,7700,2000,UTTARAKHAND,Graduate Professional
BJD,0,0,160000,MAHARASHTRA,Graduate
IND,7,1890000,2300,BIHAR,Graduate
DMK,0,6700,170000,BIHAR,10th Pass
NDPP,0,30000,20000,ARUNACHALPRADESH,Graduate
SHS,0,9600,8700,ASSAM,Graduate Professional
BJP,0,20000,300,NAGALAND,Doctorate
AAP,0,140000,2300,ODISHA,Graduate
IND,3,0,10000,GUJARAT,12th Pass
AITC,0,30000,0,WESTBENGAL,12th Pass
AAP,1,6000,10000,PUNJAB,Others
INC,0,0,3000,BIHAR,Doctorate
AAP,2,1800,0,PUNJAB,Others
BJD,22,210000,340000,TAMILNADU,Graduate Professional
RJD,0,30000,1700,MANIPUR,Graduate Professional
BJP,0,20000,190000,KERALA,Graduate
INC,3,30000,0,BIHAR,10th Pass
BJP,0,4600,50000,MADHYAPRADESH,12th Pass
DMK,10,10000,0,HARYANA,12th Pass
BJP,0,80000,30000,TRIPURA,8th Pass
BJP,1,110000,3400,TAMILNADU,Others
BJP,0,0,5800,ASSAM,10th Pass
JMM,5,1100000,10000,ODISHA,Graduate Professional
SP,1,70000,0,UTTARAKHAND,Post Graduate
BJP,0,10000,1000,ODISHA,Others
DMK,0,0,1400,TAMILNADU,12th Pass
BJP,0,20000,0,BIHAR,12th Pass
BJD,0,1600,200,ANDHRAPRADESH,10th Pass
DMK,10,80000,3100,TAMILNADU,12th Pass
IND,11,50000,3600,KARNATAKA,12th Pass
JD(U),0,280000,24,GUJARAT,Graduate Professional
NCP,3,70000,9600,TAMILNADU,Graduate
BJP,0,0,80000,DELHI,Doctorate
INC,15,2000,3200,KERALA,5th Pass
BJD,0,140000,0,WESTBENGAL,Post Graduate
AAP,0,150000,10000,PUNJAB,Graduate Professional
DMK,6,20000,1000,HARYANA,Graduate Professional
INC,0,40000,2800,KARNATAKA,Graduate
CPI(M),47,5300,130000,TAMILNADU,Graduate
DMK,9,30000,5700,TAMILNADU,12th Pass
AAP,12,8800,45,TAMILNADU,Graduate Professional
RJD,15,0,190000,MANIPUR,Graduate Professional
AAP,0,30000,3800,BIHAR,12th Pass
BJP,0,10000,0,ASSAM,Graduate
RJD,0,70000,0,BIHAR,Graduate Professional
NDPP,0,10000,6600,TAMILNADU,Post Graduate
BJP,0,10000,1200,UTTARAKHAND,10th Pass
AIADMK,6,2300,90000,MAHARASHTRA,8th Pass
YSRCP,0,5100,1400,RAJASTHAN,12th Pass
DMK,4,20000,1400,TAMILNADU,Graduate Professional
BJP,0,300000,40000,BIHAR,12th Pass
SHS,0,0,700,ANDHRAPRADESH,Graduate Professional
BJP,0,40000,0,HIMACHALPRADESH,12th Pass
INC,2,680000,8100,KARNATAKA,Graduate
Tipra Motha Party,0,0,0,CHHATTISGARH,Post Graduate
BJP,0,3700,160000,TAMILNADU,Graduate
BJP,0,400,80000,NAGALAND,Graduate Professional
BJP,1,30000,73,MADHYAPRADESH,Doctorate
BJP,0,30000,6200,ARUNACHALPRADESH,Literate
BJD,4,6700,3600,UTTARAKHAND,Graduate Professional
NPP,9,3700,240000,MAHARASHTRA,12th Pass
BJP,0,60000,0,UTTARPRADESH,Graduate
NCP,0,40000,300,MADHYAPRADESH,Graduate
SP,0,270000,110000,JHARKHAND,Graduate
DMK,3,300000,2900,PUNJAB,Graduate
DMK,6,20000,7400,TAMILNADU,8th Pass
CPI(M),46,240000,4100,DELHI,12th Pass
AIADMK,1,500,500,TRIPURA,8th Pass
DMK,3,20000,30000,TAMILNADU,Graduate Professional
SP,0,40000,9300,MAHARASHTRA,Graduate
DMK,0,6700,0,JHARKHAND,8th Pass
BJP,0,30000,280000,BIHAR,Graduate
INC,0,420000,31,BIHAR,12th Pass
DMK,0,170000,82,PUDUCHERRY,12th Pass
DMK,23,40000,5700,TAMILNADU,8th Pass
BJP,0,0,10000,GOA,12th Pass
INC,0,40000,20000,RAJASTHAN,Graduate Professional
BJP,0,30000,1100,SIKKIM,12th Pass
INC,1,380000,800,KARNATAKA,Graduate Professional
BJP,0,0,320000,TAMILNADU,12th Pass
DMK,9,300000,120000,TAMILNADU,Post Graduate
AAP,18,6700,35,MANIPUR,Post Graduate
DMK,1,100000,100,TAMILNADU,10th Pass
BJD,6,50000,8400,TAMILNADU,12th Pass
INC,3,580000,0,UTTARPRADESH,Graduate
INC,0,30000,0,UTTARPRADESH,Graduate Professional
BJP,1,660000,2900,MADHYAPRADESH,Others
BJP,0,810000,10000,BIHAR,12th Pass
BJP,0,0,7600,MADHYAPRADESH,12th Pass
DMK,12,20000,10000,TAMILNADU,8th Pass
INC,2,2600,80000,RAJASTHAN,Graduate
BJP,0,3700,10000,KARNATAKA,Graduate Professional
NPP,0,0,30000,ASSAM,12th Pass
YSRCP,1,5300,2000,UTTARAKHAND,12th Pass
NDPP,0,30000,0,RAJASTHAN,Graduate
DMK,3,80000,1000,TAMILNADU,12th Pass
BJP,0,4800,2300,UTTARPRADESH,Graduate
DMK,6,0,60000,WESTBENGAL,10th Pass
INC,0,10000,0,UTTARPRADESH,12th Pass
INC,30,0,1900,JHARKHAND,12th Pass
AITC,0,0,0,WESTBENGAL,Post Graduate
BJP,0,1590000,30000,TAMILNADU,Graduate Professional
BJP,2,6700,8200,MAHARASHTRA,10th Pass
BJP,0,20000,200,GOA,Post Graduate
BJD,0,3600,5700,BIHAR,12th Pass
DMK,6,150000,4100,TAMILNADU,8th Pass
DMK,0,10000,4900,HIMACHALPRADESH,Doctorate
YSRCP,5,5000,30000,DELHI,8th Pass
JD(U),0,0,50000,HARYANA,Graduate
INC,3,30000,0,KARNATAKA,Graduate
TDP,2,8500,2400,PUDUCHERRY,Graduate
BJP,0,10000,7400,ARUNACHALPRADESH,5th Pass
BJP,0,20000,5500,MEGHALAYA,Post Graduate
BJP,0,1900,30000,MADHYAPRADESH,Graduate
AIADMK,0,20000,1000,BIHAR,10th Pass
AIADMK,1,30000,3300,MAHARASHTRA,Graduate
DMK,1,50000,1800,MADHYAPRADESH,12th Pass
INC,0,60000,100,WESTBENGAL,8th Pass
BJD,0,80000,40000,TAMILNADU,Graduate Professional
AAP,0,2500,1300,CHHATTISGARH,Graduate
BJP,0,9700,20000,MANIPUR,10th Pass
BJP,0,60000,10000,UTTARPRADESH,Graduate Professional
INC,2,20000,1700,MAHARASHTRA,10th Pass
DMK,0,0,40000,MADHYAPRADESH,10th Pass
AIADMK,0,0,3400,JHARKHAND,Graduate
JD(S),0,20000,74,BIHAR,Graduate
NPP,0,440000,900,MADHYAPRADESH,Graduate
CPI,0,260000,3600,UTTARPRADESH,Post Graduate
BJP,0,890000,8800,KERALA,Graduate Professional
BJD,0,10000,5600,BIHAR,Post Graduate
DMK,5,100,280000,TAMILNADU,Post Graduate
BJD,18,6300,600,KARNATAKA,Graduate
BJP,0,890000,6700,UTTARPRADESH,Graduate
IND,3,0,40000,MAHARASHTRA,Graduate
BJP,0,0,80000,UTTARPRADESH,Graduate Professional
RJD,0,20000,2650000,TAMILNADU,10th Pass
DMK,3,20000,2900,TAMILNADU,12th Pass
BJD,7,500,5000,HIMACHALPRADESH,Graduate Professional
INC,1,300,40000,UTTARPRADESH,12th Pass
DMK,22,20000,18,TAMILNADU,Graduate Professional
AIADMK,12,8600,90000,TAMILNADU,8th Pass
DMK,22,20000,8100,TAMILNADU,Graduate Professional
IND,0,270000,10000,UTTARPRADESH,Graduate
INC,0,60000,90000,JHARKHAND,8th Pass
AIADMK,0,300000,0,HARYANA,8th Pass
JD(U),1,170000,40000,JHARKHAND,8th Pass
DMK,3,10000,0,UTTARPRADESH,Post Graduate
BJP,0,10000,4000,BIHAR,Doctorate
BJP,0,30000,10000,JHARKHAND,Graduate
BJP,8,80000,340000,SIKKIM,Graduate
INC,0,400,1900,UTTARPRADESH,Graduate Professional
BJP,0,4500,7400,RAJASTHAN,Graduate
YSRCP,0,10000,1200,ANDHRAPRADESH,10th Pass
BJD,0,30000,2200,CHHATTISGARH,Graduate
SHS,19,6500,800,TAMILNADU,Graduate
INC,0,30000,80000,KERALA,Others
NPP,5,6800,1100,BIHAR,Graduate
INC,0,510000,40000,BIHAR,12th Pass
BJP,0,20000,10000,HARYANA,Doctorate
NPP,0,520000,4500,MAHARASHTRA,Literate
AIADMK,0,30000,6200,ODISHA,10th Pass
BJP,0,350000,180000,UTTARPRADESH,Graduate Professional
INC,0,7000,4600,GUJARAT,Post Graduate
JD(U),0,120000,200,MADHYAPRADESH,Graduate Professional
BJD,0,20000,10000,TAMILNADU,Graduate Professional
BJP,0,40000,0,UTTARPRADESH,Post Graduate
BJP,0,30000,1600,HARYANA,Graduate Professional
SHS,3,7200,100,TAMILNADU,Graduate
TDP,0,480000,10000,BIHAR,10th Pass
INC,0,1300,630000,TAMILNADU,Graduate
BJP,0,50000,0,RAJASTHAN,Graduate Professional
YSRCP,0,660000,0,ANDHRAPRADESH,Graduate Professional
BJP,0,0,0,TAMILNADU,Graduate Professional
CPI(M),47,60000,1900,TAMILNADU,Post Graduate
CPI(M),0,20000,10000,HARYANA,Graduate
BJP,0,30000,8900,HIMACHALPRADESH,Others
BJP,4,10000,1700,TAMILNADU,12th Pass
TDP,7,4100,10000,UTTARPRADESH,Graduate Professional
NCP,15,30000,300000,TAMILNADU,8th Pass
AITC,1,150000,5700,KERALA,12th Pass
CPI(M),0,0,6300,TAMILNADU,Post Graduate
AITC,0,30000,0,WESTBENGAL,12th Pass
JMM,0,6300,1400,SIKKIM,10th Pass
BJP,0,30000,1700,PUNJAB,Graduate
JD(U),0,10000,2500,BIHAR,12th Pass
BJD,0,70000,8900,ARUNACHALPRADESH,10th Pass
DMK,0,0,80000,RAJASTHAN,5th Pass
CPI(M),1,110000,240000,BIHAR,Graduate Professional
AIADMK,1,0,4000,KARNATAKA,Post Graduate
IND,0,70000,0,WESTBENGAL,Post Graduate
INC,0,5200,340000,DELHI,12th Pass
BJD,42,140000,110000,BIHAR,Graduate
BJP,0,330000,3900,MAHARASHTRA,Others
INC,8,10000,30000,CHHATTISGARH,Graduate
BJP,0,4200,4200,UTTARPRADESH,12th Pass
BJD,0,120000,2000,HARYANA,Graduate Professional
JD(S),11,2000,800,TAMILNADU,Graduate Professional
BJP,8,1870000,49,PUNJAB,12th Pass
BJP,0,4200,0,SIKKIM,Literate
SP,0,0,900,UTTARPRADESH,12th Pass
BJP,0,0,1800,UTTARPRADESH,Graduate Professional
AIADMK,8,20000,200,JHARKHAND,Graduate
Sikkim Krantikari Morcha,0,70000,2800,TRIPURA,Graduate Professional
YSRCP,0,10000,3700,DELHI,Graduate
INC,0,100000,1300,CHHATTISGARH,Graduate
BJP,0,0,400,UTTARPRADESH,12th Pass
AAP,0,180000,7200,MADHYAPRADESH,Post Graduate
AITC,0,10000,900,JHARKHAND,Graduate
CPI,0,4600,3500,MADHYAPRADESH,12th Pass
BJP,3,50000,7900,RAJASTHAN,8th Pass
INC,0,30000,500,UTTARPRADESH,Graduate Professional
DMK,10,320000,130000,TAMILNADU,Post Graduate
CPI(M),0,20000,3500,RAJASTHAN,12th Pass
YSRCP,0,50000,3400,ANDHRAPRADESH,Graduate
BJP,0,0,1900,PUNJAB,12th Pass
INC,3,300,10000,BIHAR,Graduate Professional
DMK,9,0,340000,TAMILNADU,10th Pass
BJD,0,4200,80,ODISHA,Others
BJP,1,5900,2330000,KERALA,12th Pass
BJP,0,1350000,45,GUJARAT,Graduate Professional
INC,0,1100,1170000,GOA,12th Pass
NCP,0,70000,0,PUNJAB,12th Pass
AIADMK,3,30000,20000,TAMILNADU,Graduate Professional
INC,2,30000,1000,WESTBENGAL,Graduate Professional
CPI(M),8,20000,1500,RAJASTHAN,10th Pass
DMK,4,70000,10000,TAMILNADU,8th Pass
IND,1,0,1100,PUDUCHERRY,10th Pass
INC,14,170000,0,BIHAR,Post Graduate
INC,1,170000,160000,KARNATAKA,Graduate Professional
IND,1,220000,0,PUDUCHERRY,Graduate
BJP,0,6700,400,GUJARAT,10th Pass
BJP,0,210000,800,JHARKHAND,Graduate
RJD,0,640000,400,GUJARAT,12th Pass
AAP,0,50000,0,PUNJAB,Post Graduate
BJP,0,40000,10000,MADHYAPRADESH,Doctorate
INC,1,130000,10000,BIHAR,Graduate
BJP,0,30000,20000,RAJASTHAN,Graduate
INC,24,90000,9100,BIHAR,Graduate
TDP,1,0,700,UTTARPRADESH,Graduate Professional
INC,0,8600,110000,ASSAM,12th Pass
DMK,0,20000,8700,ASSAM,12th Pass
SHS,0,50000,1800,JHARKHAND,Graduate
NDPP,0,100000,1000,CHHATTISGARH,Graduate
BJD,0,1100,4500,TAMILNADU,12th Pass
BJP,4,0,1100,MAHARASHTRA,Graduate Professional
BJD,4,30000,0,NAGALAND,10th Pass
IND,1,40000,6100,UTTARPRADESH,Graduate
INC,0,30000,1300,KARNATAKA,Graduate
BJP,1,20000,3700,UTTARPRADESH,Graduate Professional
Tipra Motha Party,0,10000,0,TAMILNADU,Graduate Professional
DMK,0,4900,3000,TAMILNADU,Doctorate
INC,3,40000,2300,WESTBENGAL,Graduate Professional
BJP,0,200000,9400,BIHAR,Graduate
AAP,2,160000,1000,ANDHRAPRADESH,Graduate Professional
Sikkim Krantikari Morcha,0,30000,0,HIMACHALPRADESH,Others
TDP,3,1900,70000,PUNJAB,12th Pass
RJD,0,330000,1100,BIHAR,Graduate Professional
BJP,0,40000,10000,ODISHA,12th Pass
BJP,3,2410000,100000,KERALA,12th Pass
INC,3,200000,5400,ASSAM,Graduate
YSRCP,0,20000,40000,DELHI,Post Graduate
AITC,0,40000,0,WESTBENGAL,Post Graduate
JMM,0,8800,0,UTTARPRADESH,Doctorate
AITC,0,110000,500,MEGHALAYA,Doctorate
JD(U),0,0,0,ODISHA,Post Graduate
INC,0,9900,700,MADHYAPRADESH,Graduate Professional
CPI(M),0,20000,2400,UTTARPRADESH,12th Pass
BJP,4,8400,2400,WESTBENGAL,12th Pass
DMK,5,660000,400,UTTARPRADESH,Graduate Professional
AAP,3,40000,0,PUNJAB,12th Pass
DMK,9,30000,1300,TRIPURA,8th Pass
BJD,6,40000,700,UTTARPRADESH,Doctorate
INC,0,20000,8300,UTTARAKHAND,Graduate
YSRCP,1,170000,600,BIHAR,Graduate
BJD,0,80000,30000,TAMILNADU,Graduate Professional
BJP,0,190000,200,UTTARPRADESH,12th Pass
INC,0,510000,75,TAMILNADU,Graduate
INC,3,40000,10000,BIHAR,10th Pass
BJP,0,30000,0,WESTBENGAL,Graduate
AITC,0,10000,0,UTTARPRADESH,Post Graduate
YSRCP,0,0,5300,ANDHRAPRADESH,Post Graduate
DMK,23,30000,1000,TAMILNADU,Graduate
INC,3,60000,2000,HIMACHALPRADESH,Graduate
BJP,0,120000,40000,SIKKIM,12th Pass
DMK,7,2930000,600,ODISHA,Graduate Professional
BJP,0,0,0,UTTARPRADESH,Post Graduate
BJP,3,6400,7600,NAGALAND,Graduate
INC,0,20000,900,UTTARPRADESH,Graduate
BJP,0,30000,5100,UTTARPRADESH,Doctorate
AIADMK,0,490000,50000,BIHAR,Post Graduate
BJP,0,40000,10000,SIKKIM,Graduate
BJD,4,20000,900,UTTARPRADESH,Graduate Professional
NCP,3,0,5300,KARNATAKA,12th Pass
SHS,0,0,1800,MANIPUR,Graduate
AITC,0,10000,0,WESTBENGAL,Post Graduate
INC,1,0,0,BIHAR,12th Pass
CPI(M),0,20000,0,BIHAR,12th Pass
BJP,0,490000,120000,MEGHALAYA,Others
YSRCP,0,50000,10000,ANDHRAPRADESH,12th Pass
DMK,0,0,3500,TAMILNADU,12th Pass
CPI(M),52,0,20000,TAMILNADU,12th Pass
AAP,1,270000,200,RAJASTHAN,8th Pass
SP,11,270000,5300,KARNATAKA,12th Pass
INC,0,5400,100,TAMILNADU,Graduate Professional
INC,11,1000,10000,KARNATAKA,Post Graduate
BJP,1,2400,130000,HIMACHALPRADESH,Post Graduate
DMK,4,20000,12,TAMILNADU,12th Pass
BJP,0,0,8200,UTTARPRADESH,Graduate
Sikkim Krantikari Morcha,0,240000,350000,ARUNACHALPRADESH,Graduate
BJP,0,20000,3000,RAJASTHAN,Doctorate
NPP,0,30000,4300,PUNJAB,10th Pass
RJD,0,1200,4400,MADHYAPRADESH,Graduate
BJP,0,40000,0,MADHYAPRADESH,Graduate Professional
BJP,0,120000,10000,GOA,12th Pass
BJP,2,20000,800,MADHYAPRADESH,12th Pass
DMK,73,20000,100,TAMILNADU,10th Pass
JD(U),18,660000,9600,MADHYAPRADESH,12th Pass
IND,0,60000,800,UTTARPRADESH,Graduate Professional
INC,2,0,0,BIHAR,12th Pass
BJP,0,110000,800,UTTARPRADESH,Graduate
DMK,0,20000,2900,TAMILNADU,Post Graduate
INC,22,6700,1300,TAMILNADU,Graduate Professional
AAP,51,80000,100,MANIPUR,12th Pass
INC,0,0,700,BIHAR,Graduate Professional
NCP,0,1000,2200,BIHAR,Post Graduate
AITC,0,0,0,WESTBENGAL,Post Graduate
NCP,0,100000,90000,SIKKIM,Graduate
DMK,0,30,100,ODISHA,Others
BJD,1,40000,2300,RAJASTHAN,12th Pass
CPI(M),0,30000,0,ARUNACHALPRADESH,Graduate
SHS,5,10000,10000,TAMILNADU,Graduate Professional
BJP,0,1590000,40000,UTTARPRADESH,Post Graduate
SHS,0,30000,8100,ANDHRAPRADESH,Graduate
INC,1,1100000,600,TAMILNADU,Post Graduate
DMK,7,50000,700000,KARNATAKA,Graduate Professional
DMK,0,1100,6600,MAHARASHTRA,8th Pass
DMK,0,20000,2800,TAMILNADU,Graduate Professional
INC,3,40000,60,TAMILNADU,Graduate Professional
BJP,0,250000,900,MADHYAPRADESH,10th Pass
AITC,0,30000,0,WESTBENGAL,Graduate Professional
INC,0,40000,30000,BIHAR,Graduate
CPI,7,0,97,JHARKHAND,12th Pass
INC,1,6100,3,ARUNACHALPRADESH,Graduate
DMK,3,30000,2000,TAMILNADU,8th Pass
CPI(M),0,20000,8200,UTTARPRADESH,Post Graduate
RJD,0,100000,0,KARNATAKA,12th Pass
AIADMK,1,10000,30000,ARUNACHALPRADESH,Graduate
DMK,0,40000,6100,GUJARAT,Graduate
