Party,Criminal Case,Total Assets,Liabilities,state,Education
SHS,5,0,8400,MAHARASHTRA,10th Pass
SHS,8,30000,10000,MAHARASHTRA,12th Pass
BJP,0,440000,100000,CHHATTISGARH,10th Pass
DMK,3,5200,30000,TAMILNADU,Graduate
NPP,1,70000,5000,WESTBENGAL,Graduate
INC,0,60000,4100,MADHYAPRADESH,Graduate
BJP,0,170000,5700,ASSAM,Graduate Professional
SP,6,3000,1400,UTTARPRADESH,Post Graduate
NCP,2,420000,30000,MAHARASHTRA,10th Pass
BJP,0,20000,80000,GUJARAT,5th Pass
DMK,7,30000,3900,TAMILNADU,10th Pass
BJP,3,80000,400,MAHARASHTRA,Graduate
TDP,0,8900,80000,UTTARAKHAND,Post Graduate
AITC,0,5200,0,WESTBENGAL,12th Pass
RJD,1,120000,10000,BIHAR,12th Pass
AITC,0,20000,10000,WESTBENGAL,Graduate
INC,1,70000,1300,KARNATAKA,Graduate Professional
RJD,1,10000,5900,BIHAR,Graduate Professional
BJP,0,70000,4600,UTTARPRADESH,Post Graduate
INC,1,2450000,7200,MAHARASHTRA,Post Graduate
INC,23,8700,1900,KERALA,12th Pass
BJP,0,560000,60000,UTTARPRADESH,Post Graduate
IND,0,0,50000,RAJASTHAN,10th Pass
BJP,0,5000,1600,CHHATTISGARH,8th Pass
SP,4,50000,30000,UTTARPRADESH,Graduate
CPI(M),0,1200,0,KERALA,8th Pass
AIADMK,3,20000,20000,TAMILNADU,Graduate
INC,9,50000,2900,KERALA,12th Pass
AIADMK,0,50000,6000,TAMILNADU,10th Pass
AAP,1,200000,10000,PUNJAB,Post Graduate
BJP,0,60000,10000,MAHARASHTRA,Graduate
INC,5,5700,250000,KARNATAKA,Graduate
BJP,0,0,100,ASSAM,Doctorate
NDPP,1,70000,0,NAGALAND,Graduate
NCP,0,180000,40000,MAHARASHTRA,12th Pass
DMK,3,460000,10000,PUNJAB,Post Graduate
BJP,7,260000,9100,UTTARPRADESH,10th Pass
AITC,0,30000,270000,WESTBENGAL,Graduate
BJP,0,90000,94,UTTARPRADESH,Post Graduate
BJP,4,40000,1100,RAJASTHAN,Post Graduate
JMM,0,5800,200,JHARKHAND,Literate
RJD,1,60000,1200,BIHAR,Graduate
AITC,1,70000,6000,WESTBENGAL,Doctorate
AITC,0,20000,0,MEGHALAYA,Post Graduate
YSRCP,15,150000,10000,ANDHRAPRADESH,8th Pass
BJP,11,270000,10000,KARNATAKA,Doctorate
JD(S),2,4800,10000,KARNATAKA,Graduate
BJP,0,70000,10000,HIMACHALPRADESH,Graduate Professional
BJP,0,0,4400,CHHATTISGARH,Post Graduate
DMK,3,80000,10000,TAMILNADU,Graduate
BJP,0,20000,6300,GOA,Graduate
BJP,0,10000,600,CHHATTISGARH,Post Graduate
INC,1,700000,2650000,KARNATAKA,Graduate
BJP,6,2400,4600,UTTARAKHAND,Graduate
BJD,0,20000,40000,ODISHA,Post Graduate
BJD,1,170000,15,ODISHA,Post Graduate
AAP,1,150000,60000,DELHI,Post Graduate
AIADMK,0,90000,20000,TAMILNADU,10th Pass
BJP,0,30000,800,ASSAM,Graduate
JD(U),0,50000,0,UTTARPRADESH,Graduate
AITC,1,2500,300,WESTBENGAL,Post Graduate
BJP,1,20000,0,BIHAR,Graduate Professional
AAP,0,110000,0,MEGHALAYA,10th Pass
BJP,0,90000,4100,UTTARPRADESH,Literate
BJP,0,30000,400,RAJASTHAN,Graduate
BJP,0,240000,0,KARNATAKA,Graduate Professional
BJP,0,30000,800,RAJASTHAN,Graduate
BJP,0,70000,0,ARUNACHALPRADESH,Graduate Professional
BJP,0,30000,500,UTTARPRADESH,Post Graduate
BJP,0,30000,900,CHHATTISGARH,12th Pass
INC,0,70000,3200,HARYANA,Post Graduate
INC,0,30000,10000,MEGHALAYA,Graduate
BJP,0,20000,0,ARUNACHALPRADESH,Graduate
INC,0,70000,1600,UTTARAKHAND,Graduate
BJP,1,9900,10000,GOA,Graduate
INC,0,0,2600,HIMACHALPRADESH,Graduate
YSRCP,4,90000,10000,ANDHRAPRADESH,12th Pass
RJD,2,60000,7600,BIHAR,10th Pass
RJD,1,10000,1200,BIHAR,Graduate
IND,1,0,20000,HIMACHALPRADESH,10th Pass
SP,4,20000,6900,UTTARPRADESH,Graduate
YSRCP,7,510000,70000,ANDHRAPRADESH,10th Pass
AAP,1,200000,10000,DELHI,Graduate
BJP,0,1300,3800,MADHYAPRADESH,Graduate
INC,4,900,5100,KARNATAKA,Graduate
YSRCP,0,9800,220000,ANDHRAPRADESH,Graduate
INC,0,70000,2900,UTTARAKHAND,Graduate Professional
BJP,0,10000,100,ODISHA,Graduate
CPI(M),0,110000,1500,GUJARAT,Graduate
CPI(M),1,4900,0,KERALA,Graduate Professional
AIADMK,29,70000,8700,TAMILNADU,10th Pass
DMK,9,10000,7400,PUDUCHERRY,10th Pass
IND,1,40000,8400,MAHARASHTRA,Graduate
INC,3,3400,1600,MAHARASHTRA,Graduate
NCP,4,130000,180000,UTTARPRADESH,10th Pass
AAP,0,9000,0,WESTBENGAL,Graduate
BJD,1,80000,40000,ODISHA,Graduate
SP,6,50000,0,UTTARPRADESH,Graduate
DMK,0,9400,800,GOA,Post Graduate
YSRCP,0,160000,10000,ANDHRAPRADESH,10th Pass
NDPP,0,70000,0,NAGALAND,Post Graduate
SHS,5,20000,94,MAHARASHTRA,Graduate
INC,3,100000,1600,ARUNACHALPRADESH,8th Pass
DMK,46,130000,10000,TAMILNADU,10th Pass
IND,1,30000,50000,RAJASTHAN,Graduate
CPI(M),1,10000,1600,KERALA,Graduate
AITC,6,0,6000,WESTBENGAL,Doctorate
INC,7,30000,1300,KARNATAKA,Graduate Professional
AITC,0,180000,7000,WESTBENGAL,Graduate Professional
BJP,0,20000,1000,GUJARAT,5th Pass
AAP,0,790000,0,WESTBENGAL,Graduate
INC,5,4800,100,KARNATAKA,Graduate
AITC,0,4000,0,WESTBENGAL,Graduate
BJD,6,9300,40000,ODISHA,Post Graduate
INC,2,400000,170000,KARNATAKA,Graduate
BJP,11,270000,10000,ODISHA,Doctorate
INC,2,110000,2700,KARNATAKA,Graduate Professional
NCP,0,130000,2500,GUJARAT,10th Pass
BJP,1,370000,40000,UTTARPRADESH,10th Pass
BJP,0,60000,1200,UTTARPRADESH,Literate
AAP,2,20000,60000,PUNJAB,Post Graduate
INC,2,50000,5200,UTTARAKHAND,Graduate Professional
BJD,0,3100,0,ODISHA,Graduate
SHS,14,170000,30000,MAHARASHTRA,Graduate Professional
AIADMK,0,10000,800,WESTBENGAL,10th Pass
BJP,1,170000,30000,KARNATAKA,12th Pass
BJP,1,400000,18,MAHARASHTRA,Graduate
NDPP,0,70000,0,NAGALAND,Graduate
IND,1,30000,50000,RAJASTHAN,Graduate
AAP,1,4400,60000,DELHI,Post Graduate
BJP,0,10000,2900,UTTARPRADESH,Graduate Professional
BJP,2,20000,2200,BIHAR,10th Pass
DMK,99,1210000,90000,TAMILNADU,Graduate
YSRCP,4,0,10000,ANDHRAPRADESH,Graduate
BJP,2,60000,10000,MADHYAPRADESH,Others
AIADMK,2,460000,3900,ANDHRAPRADESH,12th Pass
INC,1,20000,400,BIHAR,Graduate
YSRCP,7,90000,80000,JHARKHAND,Doctorate
NCP,1,4410000,40000,MAHARASHTRA,Post Graduate
AIADMK,0,70000,0,TAMILNADU,10th Pass
BJD,0,90000,500,ODISHA,Graduate Professional
BJP,0,170000,2000,MAHARASHTRA,8th Pass
BJP,1,210000,0,BIHAR,12th Pass
NCP,0,180000,4700,MAHARASHTRA,Graduate
INC,0,170000,4000,TAMILNADU,Post Graduate
BJP,1,20000,1000,RAJASTHAN,5th Pass
SHS,8,200000,10000,MAHARASHTRA,Graduate
SP,4,20000,10000,UTTARPRADESH,Post Graduate
BJP,0,70000,1200,UTTARPRADESH,Graduate
AITC,3,20000,100000,MAHARASHTRA,8th Pass
BJD,14,20000,40000,ODISHA,Post Graduate
BJP,0,0,10000,MADHYAPRADESH,Graduate
YSRCP,0,460000,2300,ANDHRAPRADESH,Graduate
BJP,0,20000,500,GUJARAT,12th Pass
AAP,0,1700,0,PUNJAB,Post Graduate
IND,2,9400,2500,GUJARAT,10th Pass
SHS,4,40000,10000,MAHARASHTRA,Graduate
BJP,2,90000,340000,UTTARPRADESH,Graduate
CPI(M),0,10000,0,KERALA,Graduate Professional
SP,2,220000,500,UTTARAKHAND,Graduate Professional
AITC,1,630000,0,WESTBENGAL,12th Pass
INC,0,80000,200,JHARKHAND,Post Graduate
JD(S),0,20000,30000,KARNATAKA,Graduate
BJP,1,1000,10000,KARNATAKA,12th Pass
INC,0,100000,3000,UTTARAKHAND,Graduate
BJP,7,170000,2400,MAHARASHTRA,Graduate Professional
BJP,8,90000,1300,MAHARASHTRA,Graduate Professional
BJP,1,370000,9100,UTTARPRADESH,10th Pass
BJP,6,0,2900,WESTBENGAL,Graduate Professional
DMK,99,10000,800,TAMILNADU,Graduate
BJP,1,250000,40000,RAJASTHAN,Others
BJP,3,160000,10000,MAHARASHTRA,12th Pass
BJP,0,9800,4600,GUJARAT,8th Pass
INC,2,1500,1600,KERALA,Graduate
JD(S),0,0,100,TAMILNADU,Graduate
BJP,0,30000,1600,RAJASTHAN,Graduate
BJP,1,70000,1900,UTTARPRADESH,Post Graduate
BJD,0,70000,0,ODISHA,Graduate
DMK,0,340000,2200,MEGHALAYA,Post Graduate
BJP,0,170000,1800,CHHATTISGARH,8th Pass
INC,10,10000,900,KERALA,Graduate Professional
NCP,1,170000,3000,GUJARAT,10th Pass
DMK,9,10000,2300,PUDUCHERRY,10th Pass
BJP,0,10000,5300,UTTARPRADESH,Graduate
JD(U),5,4350000,1700,BIHAR,Graduate
DMK,0,30000,3900,TAMILNADU,Post Graduate
SP,2,90000,5200,MAHARASHTRA,Graduate
BJP,0,20000,9800,RAJASTHAN,5th Pass
DMK,47,80000,8200,TAMILNADU,Graduate
INC,9,160000,2500,RAJASTHAN,10th Pass
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
BJP,2,2300,0,WESTBENGAL,Graduate
TDP,0,250000,60000,ANDHRAPRADESH,Post Graduate
BJP,8,20000,1700,MAHARASHTRA,Post Graduate
BJP,4,0,6900,WESTBENGAL,Graduate Professional
INC,0,30000,8800,MEGHALAYA,12th Pass
BJP,0,30000,5700,JHARKHAND,Literate
BJP,0,10000,500,UTTARPRADESH,Post Graduate
INC,0,30000,800,CHHATTISGARH,Post Graduate
YSRCP,7,160000,8100,ANDHRAPRADESH,12th Pass
AAP,0,150000,200,DELHI,Others
AITC,1,4900,75,WESTBENGAL,10th Pass
CPI(M),12,10000,0,KERALA,Graduate Professional
INC,14,700000,70,KARNATAKA,10th Pass
JD(S),1,5900,6000,WESTBENGAL,Graduate
BJD,6,9300,3400,ODISHA,Post Graduate
DMK,2,80000,8200,TAMILNADU,Graduate
INC,1,10000,7200,MADHYAPRADESH,Post Graduate
INC,0,100000,4100,CHHATTISGARH,Post Graduate
JD(U),6,30000,1700,BIHAR,12th Pass
INC,0,8900,60000,MADHYAPRADESH,Post Graduate
IND,0,40000,0,RAJASTHAN,10th Pass
BJP,0,30000,3200,MADHYAPRADESH,Post Graduate
DMK,9,90000,3000,TAMILNADU,Post Graduate
AITC,1,20000,300,WESTBENGAL,10th Pass
AAP,0,10000,60000,DELHI,Post Graduate
BJP,1,60000,6200,MAHARASHTRA,Graduate
AITC,3,4500,6100,WESTBENGAL,Graduate
DMK,0,160000,70000,KARNATAKA,10th Pass
BJP,1,1750000,340000,GUJARAT,10th Pass
SP,0,30000,3500,UTTARPRADESH,Post Graduate
IND,2,480000,10000,UTTARAKHAND,10th Pass
NCP,4,130000,3700,MAHARASHTRA,Graduate Professional
BJP,0,170000,2600,KARNATAKA,Post Graduate
SP,0,50000,10000,ASSAM,12th Pass
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
BJP,0,10000,80000,RAJASTHAN,Post Graduate
BJP,1,1600,4000,BIHAR,Graduate
BJP,0,4200,0,UTTARPRADESH,Graduate
AAP,0,230000,200,PUNJAB,8th Pass
INC,2,460000,10000,KARNATAKA,Graduate
BJP,0,50000,30000,MAHARASHTRA,Graduate
BJP,4,10000,4600,UTTARPRADESH,8th Pass
BJP,0,200000,220000,ASSAM,Graduate Professional
JD(U),30,0,2300,PUNJAB,Post Graduate
JD(U),0,70000,2900,BIHAR,Graduate Professional
AITC,0,100000,5500,WESTBENGAL,Post Graduate
INC,1,90000,6000,HIMACHALPRADESH,Graduate
AITC,0,50000,0,WESTBENGAL,12th Pass
BJD,0,5200,0,ODISHA,12th Pass
AAP,1,2000,0,DELHI,Post Graduate
SP,1,50000,9800,GUJARAT,Graduate
INC,1,20000,200,BIHAR,Post Graduate
CPI(M),2,14130000,190000,KERALA,Graduate
INC,0,160000,2000,GUJARAT,10th Pass
CPI(M),0,1500,6100,MEGHALAYA,Post Graduate
BJD,0,150000,250000,ODISHA,Graduate
BJP,1,20000,500,WESTBENGAL,Graduate
INC,2,30000,200,RAJASTHAN,Post Graduate
BJD,0,4600,7100,ODISHA,10th Pass
AITC,0,7600,0,WESTBENGAL,Graduate
BJP,0,30000,1900,MADHYAPRADESH,Post Graduate
INC,1,10000,5100,HARYANA,Post Graduate
DMK,1,5100,9300,TAMILNADU,Post Graduate
BJP,0,530000,8300,MEGHALAYA,Post Graduate
INC,0,20000,600,MADHYAPRADESH,Graduate
AITC,1,10000,800,WESTBENGAL,Doctorate
AAP,0,3700,18,PUNJAB,8th Pass
INC,14,170000,40000,KARNATAKA,12th Pass
BJP,0,260000,9700,MAHARASHTRA,10th Pass
BJP,7,2420000,140000,UTTARPRADESH,Post Graduate
BJP,0,10000,100,BIHAR,Post Graduate
BJP,0,30000,2600,RAJASTHAN,Graduate
AITC,0,8400,1600,WESTBENGAL,Post Graduate
YSRCP,0,90000,1100,ANDHRAPRADESH,10th Pass
IND,0,40000,4100,RAJASTHAN,Graduate Professional
BJP,0,20000,3200,CHHATTISGARH,Post Graduate
BJP,2,300000,30000,ARUNACHALPRADESH,Graduate
JMM,2,70000,200,JHARKHAND,10th Pass
DMK,0,830000,70000,TAMILNADU,Graduate
YSRCP,1,30000,2000,ANDHRAPRADESH,10th Pass
INC,0,6480000,190000,KARNATAKA,Post Graduate
CPI(M),12,10000,0,KERALA,Graduate Professional
BJP,1,10000,500,HIMACHALPRADESH,Post Graduate
IND,7,10000,2400,RAJASTHAN,Graduate Professional
INC,2,110000,30000,KARNATAKA,12th Pass
YSRCP,0,150000,60000,ANDHRAPRADESH,10th Pass
DMK,1,70000,2000,ANDHRAPRADESH,10th Pass
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
BJP,0,100000,50000,HARYANA,Post Graduate
YSRCP,15,150000,10000,ANDHRAPRADESH,8th Pass
BJP,1,9400,10000,BIHAR,Graduate
INC,0,1480000,40000,MADHYAPRADESH,Post Graduate
INC,0,8900,4200,HIMACHALPRADESH,Post Graduate
AIADMK,0,200000,30000,MEGHALAYA,Post Graduate
BJP,0,80000,200,ASSAM,Graduate
BJP,0,60000,400,HARYANA,Graduate
DMK,18,80000,8200,TAMILNADU,Graduate
BJP,4,40000,1300,RAJASTHAN,Graduate
INC,2,90000,40000,UTTARPRADESH,10th Pass
AITC,6,3400,0,WESTBENGAL,Graduate
BJP,0,90000,400,UTTARPRADESH,Post Graduate
AAP,0,20000,60000,MEGHALAYA,Post Graduate
SP,4,100000,10000,UTTARAKHAND,Graduate
AITC,1,2000,0,WESTBENGAL,Graduate
NPP,0,30000,500,MANIPUR,Post Graduate
YSRCP,0,150000,20000,ANDHRAPRADESH,10th Pass
BJP,1,20000,400,BIHAR,Literate
BJP,0,30000,600,JHARKHAND,Graduate
BJP,2,1430000,2900,MADHYAPRADESH,Graduate Professional
BJP,7,5000,90000,UTTARPRADESH,Graduate
SHS,3,20000,4500,MAHARASHTRA,8th Pass
BJP,13,30000,0,DELHI,Graduate
BJP,0,30000,60000,UTTARPRADESH,Graduate
INC,1,40000,1100,MAHARASHTRA,12th Pass
SHS,8,40000,1300,MAHARASHTRA,Graduate
DMK,22,290000,100,TAMILNADU,Graduate
DMK,4,4100,400,PUNJAB,Graduate
NDPP,0,3900,0,NAGALAND,Graduate
AAP,2,2920000,60000,UTTARAKHAND,Graduate
BJP,0,5000,1200,UTTARPRADESH,12th Pass
RJD,4,20000,1200,BIHAR,Post Graduate
JD(U),1,200000,1200,BIHAR,Post Graduate
AAP,1,4900,7200,PUNJAB,10th Pass
CPI(M),1,10000,1600,KERALA,Graduate
BJP,1,30000,200,JHARKHAND,Literate
INC,1,110000,2650000,KARNATAKA,10th Pass
BJP,0,3200,2100,JHARKHAND,Literate
BJP,1,170000,700,WESTBENGAL,8th Pass
AITC,0,70000,70000,WESTBENGAL,Doctorate
CPI(M),1,10000,0,KERALA,Graduate Professional
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
BJP,0,70000,4600,RAJASTHAN,Literate
INC,5,0,60000,GOA,Graduate
INC,3,0,3200,MADHYAPRADESH,Graduate
INC,0,70000,2500,MADHYAPRADESH,Others
BJP,1,80000,1900,MADHYAPRADESH,Post Graduate
AAP,1,10000,2900,PUNJAB,Graduate Professional
AAP,0,10000,0,DELHI,Post Graduate
INC,0,50000,600,MADHYAPRADESH,Post Graduate
IND,0,0,0,NAGALAND,Post Graduate
BJP,0,6700,1200,GUJARAT,12th Pass
YSRCP,2,150000,2400,ANDHRAPRADESH,Graduate Professional
INC,0,100000,10000,UTTARAKHAND,10th Pass
AITC,4,7600,160000,WESTBENGAL,10th Pass
NPP,0,30000,500,MANIPUR,Graduate
DMK,21,120000,1900,TAMILNADU,Post Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
BJP,0,1200,0,HARYANA,10th Pass
BJP,1,90000,30000,KARNATAKA,Graduate
BJD,14,3000,0,ODISHA,Graduate
DMK,11,270000,10000,JHARKHAND,Doctorate
AAP,0,20000,110000,BIHAR,Graduate Professional
INC,2,9100,0,PUNJAB,10th Pass
NDPP,0,50000,0,NAGALAND,Post Graduate
JMM,0,0,200,JHARKHAND,Graduate
RJD,2,7000,0,BIHAR,Graduate
NPP,1,140000,8700,MANIPUR,12th Pass
INC,5,220000,3700,BIHAR,12th Pass
CPI(M),0,10000,0,KERALA,Graduate Professional
RJD,0,50000,1200,BIHAR,12th Pass
BJP,0,1430000,9400,KERALA,8th Pass
AAP,0,190000,0,KERALA,Graduate Professional
BJP,0,30000,600,CHHATTISGARH,12th Pass
CPI(M),5,20000,100,KERALA,Graduate Professional
BJD,0,3100,40000,ODISHA,Post Graduate
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
BJP,0,4000,0,ARUNACHALPRADESH,Graduate Professional
BJP,0,30000,0,ARUNACHALPRADESH,Graduate
BJP,1,30000,1400,MANIPUR,8th Pass
BJP,3,0,3200,MAHARASHTRA,Post Graduate
BJP,0,170000,0,PUDUCHERRY,8th Pass
INC,0,6610000,4200,PUNJAB,Post Graduate
BJP,0,140000,0,RAJASTHAN,10th Pass
INC,2,20000,5700,KARNATAKA,Graduate Professional
INC,23,9400,1900,KERALA,12th Pass
INC,9,10000,800,KERALA,12th Pass
INC,0,1590000,8700,PUNJAB,Graduate Professional
BJP,1,250000,10000,KARNATAKA,Others
INC,0,9000,40000,KARNATAKA,Graduate Professional
INC,0,40000,6300,KERALA,Post Graduate
DMK,0,50000,1700,PUDUCHERRY,12th Pass
INC,3,0,30000,GOA,Graduate
SP,4,30000,2700,UTTARPRADESH,Post Graduate
AITC,0,5900,0,MEGHALAYA,Graduate
AAP,1,9100,0,PUNJAB,Others
BJP,0,1900,300,TRIPURA,Post Graduate
BJP,0,120000,50000,CHHATTISGARH,8th Pass
SP,0,90000,10000,UTTARPRADESH,12th Pass
INC,2,400000,5700,KARNATAKA,10th Pass
INC,0,280000,500,GOA,Graduate Professional
BJP,7,340000,1300,BIHAR,Graduate
BJP,0,0,600,MADHYAPRADESH,Post Graduate
YSRCP,3,160000,70000,ANDHRAPRADESH,Post Graduate
JD(U),0,40000,9500,BIHAR,Post Graduate
DMK,6,40000,1200,TAMILNADU,Graduate Professional
BJP,0,30000,500,UTTARPRADESH,Post Graduate
SP,3,50000,1700,UTTARPRADESH,12th Pass
AAP,0,9100,0,PUNJAB,10th Pass
BJP,6,7000,2200,CHHATTISGARH,10th Pass
INC,1,480000,56,JHARKHAND,Graduate
NCP,2,500000,0,GUJARAT,10th Pass
BJP,8,20000,30000,MAHARASHTRA,Graduate
YSRCP,4,480000,2300,ANDHRAPRADESH,Post Graduate
CPI(M),5,10000,0,KERALA,Graduate Professional
BJP,0,20000,2200,BIHAR,Others
BJP,1,0,110000,MAHARASHTRA,10th Pass
BJP,0,70000,900,MADHYAPRADESH,Post Graduate
CPI(M),1,4900,0,KERALA,Graduate
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
JD(U),2,510000,2900,HIMACHALPRADESH,Graduate Professional
INC,2,4400,900,GOA,Graduate
BJP,1,30000,6300,RAJASTHAN,Post Graduate
YSRCP,4,20000,10000,ANDHRAPRADESH,Graduate Professional
INC,3,170000,1800,MAHARASHTRA,8th Pass
YSRCP,0,9800,10000,ANDHRAPRADESH,8th Pass
INC,0,170000,7000,ASSAM,12th Pass
BJP,1,10000,2100,BIHAR,Literate
YSRCP,1,9400,2400,ANDHRAPRADESH,Post Graduate
BJP,5,970000,6400,KARNATAKA,Graduate
BJP,0,9800,300,TRIPURA,Post Graduate
AITC,0,130000,1400,WESTBENGAL,Graduate Professional
BJP,0,140000,0,RAJASTHAN,Graduate
INC,1,1220000,50000,KARNATAKA,Graduate
BJP,0,30000,8700,MADHYAPRADESH,Graduate
INC,1,70000,8700,KARNATAKA,12th Pass
RJD,0,6700,100,BIHAR,Post Graduate
IND,2,10000,50000,HARYANA,Post Graduate
BJP,0,240000,300,ASSAM,12th Pass
JD(U),5,70000,0,BIHAR,Graduate
BJP,7,110000,6600,DELHI,Graduate Professional
SHS,5,10000,6000,BIHAR,Graduate
INC,0,900,2300,PUNJAB,10th Pass
JD(U),11,20000,1200,BIHAR,Post Graduate
IND,0,180000,50000,RAJASTHAN,12th Pass
BJP,0,0,0,ASSAM,Graduate
YSRCP,7,60000,20000,ANDHRAPRADESH,12th Pass
AAP,0,30000,700,PUNJAB,Post Graduate
INC,3,1000,30000,GOA,Graduate
CPI(M),3,10000,300,KERALA,Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
DMK,0,30000,2600,MEGHALAYA,Graduate
DMK,12,30000,0,TAMILNADU,12th Pass
BJP,0,30000,6000,UTTARAKHAND,Graduate
DMK,12,30000,1700,TAMILNADU,10th Pass
BJP,1,210000,30000,KARNATAKA,Graduate Professional
INC,0,20000,5100,KERALA,Post Graduate
BJP,0,6700,1200,UTTARPRADESH,12th Pass
SP,0,50000,3500,UTTARPRADESH,Post Graduate
YSRCP,7,160000,7200,ANDHRAPRADESH,10th Pass
NCP,7,7700,3700,BIHAR,Graduate
IND,0,4500,0,WESTBENGAL,Post Graduate
BJP,22,290000,100,TAMILNADU,Graduate
AIADMK,0,390000,5800,PUNJAB,Graduate
CPI(M),0,1300,9400,WESTBENGAL,Graduate
Tipra Motha Party,0,1900,300,TRIPURA,Post Graduate
INC,0,30000,1900,MADHYAPRADESH,Post Graduate
AAP,0,1900,0,DELHI,Post Graduate
BJP,0,30000,600,UTTARAKHAND,Graduate
DMK,7,70000,2900,TAMILNADU,Graduate Professional
BJP,9,30000,1800,HARYANA,Graduate
INC,0,70000,2800,WESTBENGAL,Doctorate
BJP,0,660000,2500,ARUNACHALPRADESH,12th Pass
BJP,1,30000,200,CHHATTISGARH,12th Pass
INC,3,20000,1600,UTTARPRADESH,8th Pass
AITC,0,4700,0,WESTBENGAL,10th Pass
AAP,0,9500,3900,PUNJAB,Post Graduate
CPI,25,50000,0,TAMILNADU,Graduate Professional
INC,1,1890000,30000,KARNATAKA,Graduate
AAP,0,820000,10000,PUNJAB,10th Pass
INC,0,0,2900,UTTARPRADESH,Graduate Professional
NCP,2,90000,340000,KARNATAKA,Post Graduate
AAP,0,8500,1600,TRIPURA,10th Pass
INC,9,10000,5500,TAMILNADU,10th Pass
BJP,7,2410000,50000,UTTARPRADESH,Post Graduate
BJP,0,30000,2600,GOA,Graduate
JMM,2,80000,200,JHARKHAND,10th Pass
AITC,14,4900,0,WESTBENGAL,Post Graduate
BJD,14,20000,40000,ODISHA,Graduate
NPP,0,70000,0,MANIPUR,Graduate
INC,0,30000,0,ASSAM,Graduate Professional
BJP,1,0,8100,MAHARASHTRA,10th Pass
YSRCP,3,100000,10000,ANDHRAPRADESH,10th Pass
BJP,1,4390000,10000,UTTARPRADESH,Post Graduate
DMK,12,9400,0,WESTBENGAL,10th Pass
YSRCP,0,9800,6800,ANDHRAPRADESH,Graduate
BJP,1,1220000,4900,GUJARAT,Others
CPI(M),1,10000,0,KERALA,Post Graduate
INC,1,10000,7000,ASSAM,Graduate
TDP,6,210000,5400,ODISHA,12th Pass
INC,1,50000,30000,HIMACHALPRADESH,Graduate
BJP,2,90000,80000,UTTARPRADESH,Graduate
BJP,1,40000,4600,RAJASTHAN,Literate
Tipra Motha Party,0,60000,300,TRIPURA,Graduate
RJD,0,6700,0,GUJARAT,12th Pass
DMK,12,30000,2000,DELHI,Post Graduate
NDPP,0,10000,0,NAGALAND,Graduate
INC,19,14130000,2650000,KARNATAKA,Post Graduate
AAP,1,110000,1400,PUNJAB,Others
RJD,0,6700,100,UTTARPRADESH,12th Pass
BJP,0,0,400,UTTARAKHAND,Graduate
BJP,1,130000,5900,GUJARAT,Graduate
BJP,11,270000,10000,JHARKHAND,Doctorate
INC,0,170000,3500,GUJARAT,Graduate Professional
BJP,0,90000,10000,GUJARAT,10th Pass
BJP,0,40000,2100,BIHAR,Literate
AITC,6,3700,500,WESTBENGAL,Doctorate
AITC,0,10000,1000,WESTBENGAL,Doctorate
INC,0,2400,2100,WESTBENGAL,8th Pass
CPI(M),1,10000,1800,KERALA,Graduate Professional
AAP,0,10000,2300,PUNJAB,Post Graduate
BJP,0,6900,5400,GUJARAT,Post Graduate
BJP,0,6000,50000,KARNATAKA,Graduate Professional
DMK,3,20000,10000,TAMILNADU,Graduate
INC,0,90000,5000,MADHYAPRADESH,Graduate Professional
AAP,1,3900,0,DELHI,8th Pass
BJP,0,30000,200,CHHATTISGARH,Graduate
AITC,0,20000,5500,WESTBENGAL,12th Pass
YSRCP,0,0,10000,ANDHRAPRADESH,Graduate
DMK,47,80000,0,TAMILNADU,Graduate
AIADMK,3,0,10000,TAMILNADU,10th Pass
YSRCP,0,5600,4200,HIMACHALPRADESH,10th Pass
BJP,1,150000,120000,JHARKHAND,Others
AITC,2,2400,0,MEGHALAYA,Graduate
NCP,1,20000,1500,UTTARPRADESH,Post Graduate
BJP,1,10000,8400,GUJARAT,10th Pass
BJP,3,490000,30000,MAHARASHTRA,8th Pass
SHS,5,0,1170000,MAHARASHTRA,Graduate
BJP,0,90000,6800,MADHYAPRADESH,Graduate
INC,0,170000,700,MAHARASHTRA,Graduate
BJP,0,30000,2200,CHHATTISGARH,Literate
INC,1,0,1100,UTTARPRADESH,12th Pass
INC,4,70000,700,HIMACHALPRADESH,10th Pass
NPP,0,30000,1400,MANIPUR,Post Graduate
AAP,1,20000,2300,PUNJAB,Post Graduate
BJP,0,20000,400,RAJASTHAN,Post Graduate
IND,0,440000,20000,UTTARAKHAND,Graduate
SHS,8,40000,1300,MAHARASHTRA,10th Pass
INC,1,1070000,10000,WESTBENGAL,Graduate
BJP,1,580000,24,PUNJAB,Others
BJP,0,70000,0,ARUNACHALPRADESH,Graduate
INC,9,10000,3000,PUDUCHERRY,12th Pass
